""ID"",""Occupancy ID Number"",""Street"",""Zip Code"",""Census Tract""
""412"",""030903         "",""ALMARA CIR"",""40205     "",""0097.00""
""413"",""030905         "",""E ORMSBY AVE"",""40203     "",""0065.00""
""414"",""030906         "",""VIVIAN LN"",""40205     "",""0097.00""
""415"",""030908         "",""VIVIAN LN"",""40205     "",""0097.00""
""416"",""030910         "",""RADIANCE RD"",""40220     "",""0109.02""
""417"",""030912         "",""RADIANCE RD"",""40220     "",""0109.02""
""418"",""030913         "",""RADIANCE RD"",""40220     "",""0109.02""
""419"",""030915         "",""CORAL AVE"",""40206     "",""0074.00""
""420"",""030920         "",""BROADMEADE RD"",""40205     "",""0131.00""
""421"",""030921         "",""BRIGHTON DR"",""40205     "",""0097.00""
""422"",""030935         "",""S 27TH ST"",""402       "",""0024.00""
""423"",""030936         "",""NANZ AVE"",""40207     "",""0078.00""
""424"",""030948         "",""NANZ AVE"",""40207     "",""0078.00""
""425"",""030949         "",""NANZ AVE"",""40207     "",""0078.00""
""426"",""030952         "",""NANZ AVE"",""40207     "",""0078.00""
""427"",""030955         "",""RESERVOIR AVE"",""40213     "",""0094.00""
""428"",""030956         "",""DR WILLIAM G WEATHERS DR"",""40211     "",""0012.00""
""429"",""016018         "",""SHERMAN AVE"",""40213     "",""0094.00""
""430"",""022588         "",""S 24TH ST"",""40211     "",""0018.00""
""431"",""022717         "",""DUMESNIL ST"",""40210     "",""0017.00""
""432"",""022816         "",""W MARKET ST"",""40212     "",""0024.00""
""433"",""022816         "",""W MARKET ST"",""40212     "",""0024.00""
""434"",""022941         "",""N 29TH ST"",""40212     "",""       ""
""435"",""005461         "",""W MAIN ST"",""40212     "",""0023.00""
""436"",""005461         "",""W MAIN ST"",""40212     "",""0023.00""
""437"",""003539         "",""W OAK ST"",""40210     "",""0027.00""
""438"",""022993         "",""S 23RD ST"",""40211     "",""0018.00""
""439"",""005836         "",""S 3RD ST"",""40208     "",""0052.00""
""440"",""023052         "",""CECIL AVE"",""40211     "",""0012.00""
""441"",""023052         "",""CECIL AVE"",""40211     "",""0012.00""
""442"",""002475         "",""S 3RD ST"",""40203     "",""0051.00""
""443"",""002475         "",""S 3RD ST"",""40203     "",""0051.00""
""444"",""023381         "",""S 20TH ST"",""40203     "",""0023.00""
""445"",""023440         "",""REDWOOD DR"",""40213     "",""       ""
""446"",""023441         "",""S 41ST ST"",""40211     "",""0011.00""
""447"",""023441         "",""S 41ST ST"",""40211     "",""0011.00""
""448"",""007384         "",""WILSON AVE"",""40210     "",""0016.00""
""449"",""007384         "",""WILSON AVE"",""40210     "",""0016.00""
""450"",""005681         "",""S HANCOCK ST"",""40203     "",""0065.00""
""451"",""005681         "",""S HANCOCK ST"",""40203     "",""0065.00""
""452"",""023596         "",""MORGAN ST"",""40217     "",""0071.00""
""453"",""023614         "",""BLOSSOMWOOD DR"",""40220     "",""0106.00""
""454"",""023617         "",""W ASHLAND AVE"",""40215     "",""0044.00""
""455"",""023619         "",""HULL ST"",""402       "",""0081.00""
""456"",""023623         "",""HULL ST"",""402       "",""0081.00""
""457"",""023624         "",""HULL ST"",""402       "",""0081.00""
""458"",""023625         "",""HULL ST"",""402       "",""0081.00""
""459"",""023614         "",""BLOSSOMWOOD DR"",""40220     "",""0106.00""
""460"",""023637         "",""MCCOY AVE"",""40205     "",""0131.00""
""461"",""023640         "",""N RASTETTER AVE"",""40206     "",""0074.00""
""462"",""023654         "",""HULL ST"",""402       "",""0081.00""
""463"",""023655         "",""HULL ST"",""402       "",""0081.00""
""464"",""023669         "",""GARDINER LN"",""40205     "",""0097.00""
""465"",""023670         "",""GARDINER LN"",""40205     "",""0097.00""
""466"",""023677         "",""E JEFFERSON ST"",""40206     "",""0059.00""
""467"",""023689         "",""HULL ST"",""402       "",""0081.00""
""468"",""023690         "",""HULL ST"",""402       "",""0081.00""
""469"",""023731         "",""BETTY LN"",""40205     "",""0097.00""
""470"",""023732         "",""BETTY LN"",""40205     "",""0097.00""
""471"",""023733         "",""BETTY LN"",""40205     "",""0097.00""
""472"",""023734         "",""BETTY LN"",""40205     "",""0097.00""
""473"",""023740         "",""CAMDEN AVE"",""40214     "",""0038.00""
""474"",""028143         "",""S 26TH ST"",""40212     "",""0024.00""
""475"",""028144         "",""S 26TH ST"",""40212     "",""0024.00""
""476"",""028153         "",""S 26TH ST"",""40203     "",""0006.00""
""477"",""028155         "",""S 26TH ST"",""40212     "",""0024.00""
""478"",""028166         "",""S 25TH ST"",""40212     "",""0024.00""
""479"",""028167         "",""S 25TH ST"",""40212     "",""0024.00""
""480"",""028168         "",""S 25TH ST"",""40212     "",""0024.00""
""481"",""028169         "",""S 25TH ST"",""40212     "",""0024.00""
""482"",""028172         "",""S 25TH ST"",""40212     "",""0024.00""
""483"",""028173         "",""S 25TH ST"",""40212     "",""0024.00""
""484"",""028174         "",""S 25TH ST"",""40212     "",""0024.00""
""485"",""028175         "",""S 25TH ST"",""40212     "",""0024.00""
""486"",""028197         "",""S 24TH ST"",""40212     "",""0024.00""
""487"",""028198         "",""S 24TH ST"",""40212     "",""0024.00""
""488"",""028207         "",""S 24TH ST"",""40212     "",""0024.00""
""489"",""028214         "",""S 24TH ST"",""40212     "",""0024.00""
""490"",""028215         "",""S 24TH ST"",""40212     "",""0024.00""
""491"",""028216         "",""S 24TH ST"",""40212     "",""0024.00""
""492"",""028221         "",""CEDAR ST"",""40212     "",""0024.00""
""493"",""028223         "",""E BRECKINRIDGE ST"",""40204     "",""0063.00""
""494"",""028224         "",""S 25TH ST"",""40212     "",""0024.00""
""495"",""028226         "",""W JEFFERSON ST"",""40212     "",""0024.00""
""496"",""028239         "",""DEER PARK AVE"",""402       "",""0089.00""
""497"",""028240         "",""DEER PARK AVE"",""40205     "",""0089.00""
""498"",""028244         "",""DEER PARK AVE"",""402       "",""0089.00""
""499"",""028252         "",""DEER PARK AVE"",""402       "",""0089.00""
""500"",""028253         "",""DEER PARK AVE"",""402       "",""0089.00""
""501"",""028254         "",""DEER PARK AVE"",""402       "",""0089.00""
""502"",""028255         "",""DEER PARK AVE"",""402       "",""0089.00""
""503"",""028266         "",""DEER PARK AVE"",""402       "",""0089.00""
""504"",""028267         "",""DEER PARK AVE"",""402       "",""0089.00""
""505"",""028280         "",""GARRS LN"",""402       "",""0012.00""
""506"",""028281         "",""DATE ST"",""40210     "",""0027.00""
""507"",""028300         "",""CEDAR ST"",""40212     "",""0024.00""
""508"",""028301         "",""ROGERS ST"",""40204     "",""0081.00""
""509"",""028302         "",""CEDAR ST"",""40212     "",""0024.00""
""510"",""028307         "",""ROGERS ST"",""40204     "",""0081.00""
""511"",""028310         "",""ROGERS ST"",""40204     "",""0081.00""
""512"",""028319         "",""ROGERS ST"",""40204     "",""0081.00""
""513"",""028329         "",""ROGERS ST"",""40204     "",""0081.00""
""514"",""028331         "",""ROGERS ST"",""40204     "",""0081.00""
""515"",""028332         "",""W JEFFERSON ST"",""40212     "",""0024.00""
""516"",""028333         "",""W JEFFERSON ST"",""40212     "",""0024.00""
""517"",""028334         "",""W JEFFERSON ST"",""40212     "",""0024.00""
""518"",""028346         "",""CEDAR ST"",""40212     "",""0024.00""
""519"",""028348         "",""CEDAR ST"",""40212     "",""0024.00""
""520"",""028347         "",""NOE WAY"",""40220     "",""0109.02""
""521"",""028361         "",""CEDAR ST"",""40212     "",""0024.00""
""522"",""028362         "",""CEDAR ST"",""40212     "",""0024.00""
""523"",""028363         "",""CEDAR ST"",""40212     "",""0024.00""
""524"",""028370         "",""CHRISTY AVE"",""40204     "",""0064.00""
""525"",""024141         "",""CHRISTY AVE"",""40204     "",""0064.00""
""526"",""028371         "",""CHRISTY AVE"",""40204     "",""0064.00""
""527"",""028397         "",""CHRISTY AVE"",""40204     "",""0064.00""
""528"",""028398         "",""CHRISTY AVE"",""40204     "",""0064.00""
""529"",""028409         "",""DEBARR ST"",""40204     "",""0064.00""
""530"",""028419         "",""DEBARR ST"",""40204     "",""0064.00""
""531"",""029217         "",""WHIPPOORWILL RD"",""40213     "",""0093.00""
""532"",""029219         "",""WHIPPOORWILL RD"",""40213     "",""0093.00""
""533"",""029223         "",""WENDELL AVE"",""40205     "",""0097.00""
""534"",""029224         "",""WENDELL AVE"",""40205     "",""0097.00""
""535"",""029225         "",""WHIPPOORWILL RD"",""40213     "",""0093.00""
""536"",""029226         "",""WHIPPOORWILL RD"",""40213     "",""0093.00""
""537"",""029227         "",""WHIPPOORWILL RD"",""40213     "",""0093.00""
""538"",""029240         "",""PEACHTREE AVE"",""40208     "",""0038.00""
""539"",""029245         "",""MARYLAND AVE"",""40205     "",""0085.00""
""540"",""029246         "",""MARYLAND AVE"",""40205     "",""0085.00""
""541"",""029258         "",""S 38TH ST"",""402       "",""0004.00""
""542"",""029263         "",""PAYNE ST"",""40204     "",""0081.00""
""543"",""029288         "",""ATWOOD ST"",""402       "",""0070.00""
""544"",""029289         "",""DEER PARK AVE"",""402       "",""0089.00""
""545"",""029293         "",""DEER PARK AVE"",""402       "",""0089.00""
""546"",""029295         "",""DEER PARK AVE"",""40205     "",""0089.00""
""547"",""029296         "",""DEER PARK AVE"",""40205     "",""0089.00""
""548"",""029298         "",""SUNRISE WAY"",""40220     "",""0110.04""
""549"",""029314         "",""UNIVERSITY RD"",""40206     "",""0076.03""
""550"",""029179         "",""W ORMSBY AVE"",""40210     "",""0027.00""
""551"",""029179         "",""W ORMSBY AVE"",""40210     "",""0027.00""
""552"",""029179         "",""W ORMSBY AVE"",""40210     "",""0027.00""
""553"",""029329         "",""FINCASTLE RD"",""40213     "",""0114.03""
""554"",""029335         "",""DEER PARK AVE"",""40205     "",""0084.00""
""555"",""029336         "",""DEER PARK AVE"",""40205     "",""0089.00""
""556"",""029337         "",""DEER PARK AVE"",""40205     "",""0089.00""
""557"",""021823         "",""S BROOK ST"",""40208     "",""0066.00""
""558"",""029342         "",""POWELL AVE"",""40215     "",""0039.00""
""559"",""029344         "",""S SHAWNEE TER"",""40212     "",""0004.00""
""560"",""029354         "",""PARIS DR"",""40218     "",""0110.03""
""561"",""029356         "",""PARIS DR"",""40218     "",""0110.03""
""562"",""029357         "",""PARIS DR"",""40218     "",""0110.03""
""563"",""029359         "",""PARIS DR"",""40218     "",""0110.03""
""564"",""029367         "",""SALE AVE"",""40215     "",""0039.00""
""565"",""029368         "",""N 20TH ST"",""40203     "",""0002.00""
""566"",""029369         "",""STANDARD AVE"",""40210     "",""0027.00""
""567"",""029916         "",""BROADMEADE RD"",""40205     "",""0097.00""
""568"",""029919         "",""ALGONQUIN PKY"",""40210     "",""0028.00""
""569"",""029927         "",""CLARA AVE"",""40208     "",""0039.00""
""570"",""029934         "",""BASHFORD MANOR LN"",""40220     "",""0109.01""
""571"",""029935         "",""FRANCIS AVE"",""40215     "",""0056.00""
""572"",""029936         "",""FONTAINE LANDING CT"",""40212     "",""0004.00""
""573"",""029937         "",""PRESTON HWY"",""40213     "",""0115.04""
""574"",""029940         "",""E ASHLAND AVE"",""402       "",""0056.00""
""575"",""029956         "",""S 16TH ST"",""40203     "",""0024.00""
""576"",""029959         "",""S 16TH ST"",""40203     "",""0024.00""
""577"",""029960         "",""S 16TH ST"",""40203     "",""0024.00""
""578"",""029969         "",""S 41ST ST"",""40211     "",""0011.00""
""579"",""029976         "",""E MUHAMMAD ALI BLVD"",""40203     "",""0024.00""
""580"",""029977         "",""E MUHAMMAD ALI BLVD"",""40203     "",""0024.00""
""581"",""029984         "",""HATHAWAY AVE"",""40215     "",""0038.00""
""582"",""029994         "",""CRAIG AVE"",""40215     "",""0043.02""
""583"",""029996         "",""CAMPOBELLO ST"",""40213     "",""0114.03""
""584"",""030015         "",""S 4TH ST"",""40208     "",""0037.00""
""585"",""030023         "",""BOLLING AVE"",""40210     "",""0027.00""
""586"",""030024         "",""W ORMSBY AVE"",""40211     "",""0027.00""
""587"",""029720         "",""PAYNE ST"",""40204     "",""0081.00""
""588"",""029720         "",""PAYNE ST"",""40204     "",""0081.00""
""589"",""030032         "",""CEDAR ST"",""40203     "",""0024.00""
""590"",""030033         "",""CEDAR ST"",""40203     "",""0024.00""
""591"",""030035         "",""CEDAR ST"",""40203     "",""0024.00""
""592"",""030040         "",""CEDAR ST"",""40203     "",""0024.00""
""593"",""030041         "",""CEDAR ST"",""40203     "",""0024.00""
""594"",""030063         "",""CEDAR ST"",""40202     "",""0024.00""
""595"",""030073         "",""HEMLOCK ST"",""40211     "",""0015.00""
""596"",""030075         "",""HESS LN"",""40213     "",""0094.00""
""597"",""030076         "",""DUMESNIL ST"",""40211     "",""0027.00""
""598"",""030076         "",""DUMESNIL ST"",""40211     "",""0027.00""
""599"",""030078         "",""E AMHERST AVE"",""40214     "",""0056.00""
""600"",""030080         "",""GREENWOOD AVE"",""40211     "",""0027.00""
""601"",""030440         "",""NARRAGANSETT DR"",""402       "",""0015.00""
""602"",""030460         "",""RODMAN ST"",""40280     "",""0035.00""
""603"",""030476         "",""S 47TH ST"",""40211     "",""0011.00""
""604"",""030480         "",""PARTHENIA AVE"",""40215     "",""0043.01""
""605"",""030482         "",""S 27TH ST"",""40211     "",""0027.00""
""606"",""030483         "",""BIRCHWAY CT"",""40206     "",""0076.03""
""607"",""022841         "",""W CHESTNUT ST"",""40212     "",""0050.00""
""608"",""030486         "",""RUBEL AVE"",""40204     "",""0081.00""
""609"",""030498         "",""RUBEL AVE"",""40204     "",""0081.00""
""610"",""030499         "",""RUBEL AVE"",""40204     "",""0081.00""
""611"",""030513         "",""S 1ST ST"",""40214     "",""0056.00""
""612"",""030514         "",""TENNESSEE AVE"",""40208     "",""0036.00""
""613"",""030515         "",""SOUTHSIDE DR"",""40209     "",""0056.00""
""614"",""030516         "",""S 7TH ST"",""40208     "",""0128.02""
""615"",""030522         "",""DEER PARK AVE"",""40205     "",""0089.00""
""616"",""030528         "",""N CAMPBELL ST"",""40204     "",""0059.00""
""617"",""030529         "",""RIO RITA AVE"",""40218     "",""0109.01""
""618"",""030536         "",""RIO RITA AVE"",""40218     "",""0109.01""
""619"",""030537         "",""RIO RITA AVE"",""40218     "",""0109.01""
""620"",""030539         "",""RIO RITA AVE"",""40218     "",""0109.01""
""621"",""030543         "",""RIO RITA AVE"",""40218     "",""0109.01""
""622"",""030544         "",""RIO RITA AVE"",""40218     "",""0109.01""
""623"",""030555         "",""S 3RD ST"",""40209     "",""0046.00""
""624"",""030561         "",""KENNEDY AVE"",""40206     "",""0079.00""
""625"",""030562         "",""IROQUOIS GARDENS DR"",""40214     "",""0090.00""
""626"",""030563         "",""CYPRESS ST"",""40211     "",""0027.00""
""627"",""030574         "",""MONTANA AVE"",""40208     "",""0036.00""
""628"",""030586         "",""MARYLAND AVE"",""40205     "",""0085.00""
""629"",""030588         "",""MARYLAND AVE"",""40205     "",""0085.00""
""630"",""030589         "",""MARYLAND AVE"",""40205     "",""0085.00""
""631"",""030596         "",""MARYLAND AVE"",""40205     "",""0085.00""
""632"",""030597         "",""MARYLAND AVE"",""40205     "",""0085.00""
""633"",""030600         "",""MARYLAND AVE"",""40205     "",""0085.00""
""634"",""014896         "",""RUBEL AVE"",""40204     "",""0081.00""
""635"",""030623         "",""UNIVERSITY AVE"",""40206     "",""0076.03""
""636"",""030626         "",""REGAN AVE"",""40206     "",""0076.03""
""637"",""030628         "",""REGAN AVE"",""40206     "",""0076.03""
""638"",""030629         "",""UNIVERSITY AVE"",""40206     "",""0076.03""
""639"",""030630         "",""UNIVERSITY AVE"",""40206     "",""0076.03""
