datetime_UTC,dec_year_UTC,yyyy,mm,dd,HH,ch4_ppb,ch4_SD,ch4_n_minutes,ch4_min,ch4_max,ch4_uncertainty,ch4_flags
2018-02-11 12:00:00,2018.113699,2018,02,11,12,2828.16,50.80,19,2747.92,2913.32,2.796,P..
2018-02-11 13:00:00,2018.113813,2018,02,11,13,2636.56,62.59,19,2511.96,2745.01,2.355,P..
2018-02-11 14:00:00,2018.113927,2018,02,11,14,2806.52,112.89,13,2616.43,2978.45,2.793,P..
2018-02-11 15:00:00,2018.114041,2018,02,11,15,2718.95,178.12,19,2560.14,3036.35,2.594,P..
2018-02-11 16:00:00,2018.114155,2018,02,11,16,2440.09,131.22,19,2299.31,2693.31,1.803,P..
2018-02-11 17:00:00,2018.114269,2018,02,11,17,2318.51,22.78,19,2271.20,2355.40,1.466,P..
2018-02-11 18:00:00,2018.114384,2018,02,11,18,2218.11,42.92,19,2167.71,2306.09,1.202,P..
2018-02-11 19:00:00,2018.114498,2018,02,11,19,2076.17,64.71,19,2003.29,2172.34,0.870,P..
2018-02-11 20:00:00,2018.114612,2018,02,11,20,1945.74,29.64,19,1924.61,1998.58,0.646,P..
2018-02-11 21:00:00,2018.114726,2018,02,11,21,1931.55,4.89,19,1923.78,1935.81,0.630,P..
2018-02-11 22:00:00,2018.114840,2018,02,11,22,1924.93,7.43,19,1918.29,1936.19,0.627,P..
2018-02-11 23:00:00,2018.114954,2018,02,11,23,1913.78,3.26,19,1910.39,1919.32,0.622,P..
2018-02-12 00:00:00,2018.115068,2018,02,12,00,1922.37,8.00,19,1910.25,1929.52,0.632,P..
2018-02-12 01:00:00,2018.115183,2018,02,12,01,1933.48,3.34,19,1928.14,1937.22,0.642,P..
2018-02-12 02:00:00,2018.115297,2018,02,12,02,nan,nan,0,nan,nan,nan,P..
2018-02-12 03:00:00,2018.115411,2018,02,12,03,1972.76,4.21,19,1965.77,1979.29,0.676,P..
2018-02-12 04:00:00,2018.115525,2018,02,12,04,1998.80,0.87,19,1997.55,2001.08,0.710,P..
2018-02-12 05:00:00,2018.115639,2018,02,12,05,2008.29,1.43,19,2006.34,2011.24,0.723,P..
2018-02-12 06:00:00,2018.115753,2018,02,12,06,1970.51,4.99,19,1960.78,1981.08,0.665,P..
2018-02-12 07:00:00,2018.115868,2018,02,12,07,2056.78,25.82,19,1993.44,2084.64,0.809,P..
2018-02-12 08:00:00,2018.115982,2018,02,12,08,2120.19,2.05,19,2117.33,2124.28,0.940,P..
2018-02-12 09:00:00,2018.116096,2018,02,12,09,2114.94,2.02,19,2111.29,2118.09,0.927,P..
2018-02-12 10:00:00,2018.116210,2018,02,12,10,2105.93,2.79,19,2100.80,2110.31,0.907,P..
2018-02-12 11:00:00,2018.116324,2018,02,12,11,2108.57,4.78,19,2099.19,2116.45,0.912,P..
2018-02-12 12:00:00,2018.116438,2018,02,12,12,2120.73,1.96,19,2116.81,2124.87,0.939,P..
2018-02-12 13:00:00,2018.116553,2018,02,12,13,2062.89,2.74,19,2058.54,2069.60,0.816,P..
2018-02-12 14:00:00,2018.116667,2018,02,12,14,2062.65,5.95,19,2052.64,2073.07,0.827,P..
2018-02-12 15:00:00,2018.116781,2018,02,12,15,2042.91,4.44,19,2032.73,2050.28,0.787,P..
2018-02-12 16:00:00,2018.116895,2018,02,12,16,2052.64,5.63,19,2038.84,2061.04,0.807,P..
2018-02-12 17:00:00,2018.117009,2018,02,12,17,2030.75,2.68,19,2026.07,2034.42,0.765,P..
2018-02-12 18:00:00,2018.117123,2018,02,12,18,1993.98,1.59,19,1991.26,1996.55,0.700,P..
2018-02-12 19:00:00,2018.117237,2018,02,12,19,1986.78,1.51,19,1983.18,1989.00,0.689,P..
2018-02-12 20:00:00,2018.117352,2018,02,12,20,1979.66,1.34,19,1976.99,1982.91,0.679,P..
2018-02-12 21:00:00,2018.117466,2018,02,12,21,1980.88,1.59,19,1978.22,1983.96,0.681,P..
2018-02-12 22:00:00,2018.117580,2018,02,12,22,1989.54,2.92,19,1983.01,1992.66,0.694,P..
2018-02-12 23:00:00,2018.117694,2018,02,12,23,2019.30,8.72,19,2004.41,2032.01,0.744,P..
2018-02-13 00:00:00,2018.117808,2018,02,13,00,2039.33,11.74,20,2022.20,2066.58,0.782,P..
2018-02-13 01:00:00,2018.117922,2018,02,13,01,2015.69,7.70,12,2002.82,2028.06,0.732,P..
2018-02-13 02:00:00,2018.118037,2018,02,13,02,2050.74,23.19,19,2015.87,2087.57,0.794,P..
2018-02-13 03:00:00,2018.118151,2018,02,13,03,2064.84,15.13,19,2042.52,2086.81,0.820,P..
2018-02-13 04:00:00,2018.118265,2018,02,13,04,2046.00,13.42,19,2032.63,2064.54,0.783,P..
2018-02-13 05:00:00,2018.118379,2018,02,13,05,2051.95,11.15,19,2035.50,2063.82,0.794,P..
2018-02-13 06:00:00,2018.118493,2018,02,13,06,2075.31,15.56,19,2054.19,2095.61,0.840,P..
2018-02-13 07:00:00,2018.118607,2018,02,13,07,2046.30,18.30,19,2026.77,2081.28,0.783,P..
2018-02-13 08:00:00,2018.118721,2018,02,13,08,2035.36,10.55,19,2020.76,2048.10,0.761,P..
2018-02-13 09:00:00,2018.118836,2018,02,13,09,2042.21,5.24,19,2031.16,2049.86,0.774,P..
2018-02-13 10:00:00,2018.118950,2018,02,13,10,2057.39,12.84,19,2042.58,2089.26,0.803,P..
2018-02-13 11:00:00,2018.119064,2018,02,13,11,nan,nan,0,nan,nan,nan,P..
2018-02-13 12:00:00,2018.119178,2018,02,13,12,2034.52,7.24,19,2023.52,2052.26,0.768,P..
2018-02-13 13:00:00,2018.119292,2018,02,13,13,2013.00,6.54,19,2004.60,2026.84,0.728,P..
2018-02-13 14:00:00,2018.119406,2018,02,13,14,2017.89,2.31,19,2012.72,2023.03,0.737,P..
2018-02-13 15:00:00,2018.119521,2018,02,13,15,2021.74,2.98,19,2018.00,2027.24,0.744,P..
2018-02-13 16:00:00,2018.119635,2018,02,13,16,2036.37,3.06,19,2031.70,2041.12,0.773,P..
2018-02-13 17:00:00,2018.119749,2018,02,13,17,2041.46,3.52,19,2038.02,2049.26,0.783,P..
2018-02-13 18:00:00,2018.119863,2018,02,13,18,2007.67,3.78,19,2000.57,2013.12,0.721,P..
2018-02-13 19:00:00,2018.119977,2018,02,13,19,2015.31,5.22,19,2006.95,2025.64,0.735,P..
2018-02-13 20:00:00,2018.120091,2018,02,13,20,2016.84,4.80,19,2009.62,2025.82,0.738,P..
2018-02-13 21:00:00,2018.120205,2018,02,13,21,2002.77,4.02,19,1996.69,2008.70,0.714,P..
2018-02-13 22:00:00,2018.120320,2018,02,13,22,1996.52,2.30,19,1993.69,2001.83,0.705,P..
2018-02-13 23:00:00,2018.120434,2018,02,13,23,2002.38,3.19,19,1996.92,2009.97,0.715,P..
2018-02-14 00:00:00,2018.120548,2018,02,14,00,2009.15,4.73,19,2002.30,2017.69,0.726,P..
2018-02-14 01:00:00,2018.120662,2018,02,14,01,2002.77,3.39,20,1998.30,2011.22,0.715,P..
2018-02-14 02:00:00,2018.120776,2018,02,14,02,1997.73,4.26,19,1990.18,2002.73,0.700,P..
2018-02-14 03:00:00,2018.120890,2018,02,14,03,2019.62,2.76,19,2012.68,2023.18,0.736,P..
2018-02-14 04:00:00,2018.121005,2018,02,14,04,2016.74,1.89,19,2013.56,2020.14,0.731,P..
2018-02-14 05:00:00,2018.121119,2018,02,14,05,2037.40,5.09,19,2029.74,2047.56,0.767,P..
2018-02-14 06:00:00,2018.121233,2018,02,14,06,2071.57,2.02,19,2067.86,2076.70,0.834,P..
2018-02-14 07:00:00,2018.121347,2018,02,14,07,2099.85,9.50,19,2087.84,2122.54,0.893,P..
2018-02-14 08:00:00,2018.121461,2018,02,14,08,2066.45,6.02,19,2053.77,2076.37,0.823,P..
2018-02-14 09:00:00,2018.121575,2018,02,14,09,2061.89,11.30,19,2044.56,2085.32,0.815,P..
2018-02-14 10:00:00,2018.121689,2018,02,14,10,nan,nan,0,nan,nan,nan,P..
2018-02-14 11:00:00,2018.121804,2018,02,14,11,2140.45,25.89,19,2108.29,2193.03,1.004,P..
2018-02-14 12:00:00,2018.121918,2018,02,14,12,2241.25,35.32,19,2190.26,2284.18,1.259,P..
2018-02-14 13:00:00,2018.122032,2018,02,14,13,2216.26,69.48,19,2130.17,2286.23,1.198,P..
2018-02-14 14:00:00,2018.122146,2018,02,14,14,2121.43,10.30,19,2107.41,2132.91,0.958,P..
2018-02-14 15:00:00,2018.122260,2018,02,14,15,2109.09,14.40,19,2088.70,2129.38,0.930,P..
2018-02-14 16:00:00,2018.122374,2018,02,14,16,2086.44,9.07,19,2075.79,2100.42,0.878,P..
2018-02-14 17:00:00,2018.122489,2018,02,14,17,2081.74,5.31,19,2075.04,2088.98,0.868,P..
2018-02-14 18:00:00,2018.122603,2018,02,14,18,2071.19,7.61,19,2059.43,2085.12,0.845,P..
2018-02-14 19:00:00,2018.122717,2018,02,14,19,2062.66,3.11,19,2056.12,2068.41,0.827,P..
2018-02-14 20:00:00,2018.122831,2018,02,14,20,2054.24,13.16,19,2037.21,2070.74,0.810,P..
2018-02-14 21:00:00,2018.122945,2018,02,14,21,2035.82,3.84,19,2028.29,2040.38,0.772,P..
2018-02-14 22:00:00,2018.123059,2018,02,14,22,2040.79,1.04,11,2038.39,2041.94,0.792,P..
2018-02-14 23:00:00,2018.123174,2018,02,14,23,2245.91,24.20,19,2205.05,2285.40,1.237,P..
2018-02-15 00:00:00,2018.123288,2018,02,15,00,2078.17,3.87,19,2066.54,2084.55,0.845,P..
2018-02-15 01:00:00,2018.123402,2018,02,15,01,2060.74,6.64,19,2046.57,2072.84,0.809,P..
2018-02-15 02:00:00,2018.123516,2018,02,15,02,2208.37,35.75,19,2138.54,2250.03,1.144,P..
2018-02-15 03:00:00,2018.123630,2018,02,15,03,2292.67,31.94,19,2245.31,2378.09,1.355,P..
2018-02-15 04:00:00,2018.123744,2018,02,15,04,2235.47,61.84,19,2136.64,2346.63,1.212,P..
2018-02-15 05:00:00,2018.123858,2018,02,15,05,2369.11,89.59,19,2198.18,2489.59,1.556,P..
2018-02-15 06:00:00,2018.123973,2018,02,15,06,2405.28,34.18,19,2359.85,2458.08,1.648,P..
2018-02-15 07:00:00,2018.124087,2018,02,15,07,2335.26,20.70,19,2290.86,2359.75,1.464,P..
2018-02-15 08:00:00,2018.124201,2018,02,15,08,2277.89,16.15,19,2241.19,2302.90,1.316,P..
2018-02-15 09:00:00,2018.124315,2018,02,15,09,2202.78,27.69,19,2172.16,2279.95,1.156,P..
2018-02-15 10:00:00,2018.124429,2018,02,15,10,2238.55,47.97,19,2187.38,2327.42,1.250,P..
2018-02-15 11:00:00,2018.124543,2018,02,15,11,2229.20,28.48,19,2200.75,2283.99,1.224,P..
2018-02-15 12:00:00,2018.124658,2018,02,15,12,2293.35,17.59,19,2261.81,2332.39,1.394,P..
2018-02-15 13:00:00,2018.124772,2018,02,15,13,2263.95,20.19,19,2234.42,2298.69,1.315,P..
2018-02-15 14:00:00,2018.124886,2018,02,15,14,2250.12,15.33,19,2220.53,2277.91,1.279,P..
2018-02-15 15:00:00,2018.125000,2018,02,15,15,2262.36,8.44,19,2248.11,2277.22,1.311,P..
2018-02-15 16:00:00,2018.125114,2018,02,15,16,2201.58,9.37,19,2187.19,2221.25,1.152,P..
2018-02-15 17:00:00,2018.125228,2018,02,15,17,2159.53,9.56,19,2148.38,2180.98,1.046,P..
2018-02-15 18:00:00,2018.125342,2018,02,15,18,2069.14,6.42,19,2053.64,2075.41,0.836,P..
2018-02-15 19:00:00,2018.125457,2018,02,15,19,2037.79,8.80,19,2025.72,2054.02,0.763,P..
2018-02-15 20:00:00,2018.125571,2018,02,15,20,2015.47,2.09,19,2011.70,2018.85,0.723,P..
2018-02-15 21:00:00,2018.125685,2018,02,15,21,nan,nan,0,nan,nan,nan,P..
2018-02-15 22:00:00,2018.125799,2018,02,15,22,2227.48,85.76,19,2110.72,2335.10,1.195,P..
2018-02-15 23:00:00,2018.125913,2018,02,15,23,2071.77,26.22,19,2024.76,2110.82,0.831,P..
2018-02-16 00:00:00,2018.126027,2018,02,16,00,2106.14,26.13,19,2073.26,2146.44,0.903,P..
2018-02-16 01:00:00,2018.126142,2018,02,16,01,2161.01,13.81,19,2137.19,2185.18,1.027,P..
2018-02-16 02:00:00,2018.126256,2018,02,16,02,2103.17,54.89,19,2021.63,2183.41,0.901,P..
2018-02-16 03:00:00,2018.126370,2018,02,16,03,2029.80,21.35,19,2000.58,2060.48,0.748,P..
2018-02-16 04:00:00,2018.126484,2018,02,16,04,2169.40,157.48,19,2002.20,2401.00,1.073,P..
2018-02-16 05:00:00,2018.126598,2018,02,16,05,2281.02,88.50,19,2151.80,2386.81,1.327,P..
2018-02-16 06:00:00,2018.126712,2018,02,16,06,2369.62,65.69,19,2224.86,2492.56,1.602,P..
2018-02-16 07:00:00,2018.126826,2018,02,16,07,2395.07,116.50,12,2201.92,2554.69,1.734,P..
2018-02-16 08:00:00,2018.126941,2018,02,16,08,1958.34,6.43,19,1946.09,1969.01,0.639,P..
2018-02-16 09:00:00,2018.127055,2018,02,16,09,1930.51,1.05,19,1928.27,1932.08,0.608,P..
2018-02-16 10:00:00,2018.127169,2018,02,16,10,1931.63,1.53,19,1929.63,1934.93,0.610,P..
2018-02-16 11:00:00,2018.127283,2018,02,16,11,1936.56,0.98,19,1935.42,1938.13,0.616,P..
2018-02-16 12:00:00,2018.127397,2018,02,16,12,1952.17,1.41,19,1950.77,1956.44,0.634,P..
2018-02-16 13:00:00,2018.127511,2018,02,16,13,1948.24,0.93,19,1946.02,1949.40,0.632,P..
2018-02-16 14:00:00,2018.127626,2018,02,16,14,1956.88,1.56,19,1953.46,1959.62,0.645,P..
2018-02-16 15:00:00,2018.127740,2018,02,16,15,1990.01,13.58,19,1967.93,2009.52,0.696,P..
2018-02-16 16:00:00,2018.127854,2018,02,16,16,2020.53,14.35,19,1991.27,2040.91,0.753,P..
2018-02-16 17:00:00,2018.127968,2018,02,16,17,1976.77,2.45,19,1972.84,1981.03,0.687,P..
2018-02-16 18:00:00,2018.128082,2018,02,16,18,1969.43,2.62,19,1964.89,1974.03,0.685,P..
2018-02-16 19:00:00,2018.128196,2018,02,16,19,1960.53,1.52,19,1958.43,1963.29,0.676,P..
2018-02-16 20:00:00,2018.128311,2018,02,16,20,1968.47,4.62,19,1960.74,1976.59,0.683,P..
2018-02-16 21:00:00,2018.128425,2018,02,16,21,1966.15,1.45,20,1963.71,1968.80,0.677,P..
2018-02-16 22:00:00,2018.128539,2018,02,16,22,2001.35,5.36,19,1990.81,2007.70,0.720,P..
2018-02-16 23:00:00,2018.128653,2018,02,16,23,1998.38,6.01,19,1988.05,2009.61,0.711,P..
2018-02-17 00:00:00,2018.128767,2018,02,17,00,1999.55,1.36,19,1997.63,2002.01,0.710,P..
2018-02-17 01:00:00,2018.128881,2018,02,17,01,2000.85,6.82,19,1993.34,2010.65,0.708,P..
2018-02-17 02:00:00,2018.128995,2018,02,17,02,1994.80,3.00,19,1988.23,1999.84,0.696,P..
2018-02-17 03:00:00,2018.129110,2018,02,17,03,1996.97,2.73,19,1990.84,2000.82,0.696,P..
2018-02-17 04:00:00,2018.129224,2018,02,17,04,1996.38,1.97,19,1991.79,1999.76,0.693,P..
2018-02-17 05:00:00,2018.129338,2018,02,17,05,1994.54,1.91,19,1990.54,1998.82,0.689,P..
2018-02-17 06:00:00,2018.129452,2018,02,17,06,nan,nan,0,nan,nan,nan,P..
2018-02-17 07:00:00,2018.129566,2018,02,17,07,2008.31,2.96,19,2003.54,2013.85,0.713,P..
2018-02-17 08:00:00,2018.129680,2018,02,17,08,2027.27,16.65,19,2005.75,2054.61,0.748,P..
2018-02-17 09:00:00,2018.129795,2018,02,17,09,2017.62,2.60,19,2011.01,2023.43,0.741,P..
2018-02-17 10:00:00,2018.129909,2018,02,17,10,2031.41,12.57,19,2017.43,2058.21,0.770,P..
2018-02-17 11:00:00,2018.130023,2018,02,17,11,2085.47,29.47,19,2048.49,2135.87,0.887,P..
2018-02-17 12:00:00,2018.130137,2018,02,17,12,2071.83,23.20,19,2030.36,2095.15,0.861,P..
2018-02-17 13:00:00,2018.130251,2018,02,17,13,2025.45,6.04,19,2008.63,2032.57,0.771,P..
2018-02-17 14:00:00,2018.130365,2018,02,17,14,2000.83,3.73,19,1992.90,2008.28,0.733,P..
2018-02-17 15:00:00,2018.130479,2018,02,17,15,2002.87,7.93,19,1995.37,2022.75,0.740,P..
2018-02-17 16:00:00,2018.130594,2018,02,17,16,2010.57,6.67,19,2001.45,2022.16,0.757,P..
2018-02-17 17:00:00,2018.130708,2018,02,17,17,2008.94,3.89,19,2002.54,2018.20,0.757,P..
2018-02-17 18:00:00,2018.130822,2018,02,17,18,2011.43,3.41,14,2005.57,2017.74,0.766,P..
2018-02-17 19:00:00,2018.130936,2018,02,17,19,2009.17,16.43,19,1991.01,2034.06,0.744,P..
2018-02-17 20:00:00,2018.131050,2018,02,17,20,2001.01,6.06,20,1992.26,2010.40,0.724,P..
2018-02-17 21:00:00,2018.131164,2018,02,17,21,2069.90,5.40,19,2062.52,2084.02,0.838,P..
2018-02-17 22:00:00,2018.131279,2018,02,17,22,2043.82,9.88,19,2023.63,2059.07,0.784,P..
2018-02-17 23:00:00,2018.131393,2018,02,17,23,2102.81,52.25,19,2026.02,2200.41,0.906,P..
2018-02-18 00:00:00,2018.131507,2018,02,18,00,2040.42,8.71,19,2026.26,2058.23,0.773,P..
2018-02-18 01:00:00,2018.131621,2018,02,18,01,2071.43,24.65,19,2031.15,2120.05,0.834,P..
2018-02-18 02:00:00,2018.131735,2018,02,18,02,2022.23,6.89,19,2013.17,2035.44,0.737,P..
2018-02-18 03:00:00,2018.131849,2018,02,18,03,2008.46,5.33,19,1999.69,2018.91,0.713,P..
2018-02-18 04:00:00,2018.131963,2018,02,18,04,2033.05,10.12,19,2020.83,2056.25,0.756,P..
2018-02-18 05:00:00,2018.132078,2018,02,18,05,2046.52,6.64,19,2034.20,2056.25,0.791,P..
2018-02-18 06:00:00,2018.132192,2018,02,18,06,2032.53,3.37,19,2027.94,2039.34,0.763,P..
2018-02-18 07:00:00,2018.132306,2018,02,18,07,2030.22,1.11,19,2027.95,2032.47,0.759,P..
2018-02-18 08:00:00,2018.132420,2018,02,18,08,2030.20,2.47,19,2025.83,2037.37,0.759,P..
2018-02-18 09:00:00,2018.132534,2018,02,18,09,2037.28,1.44,19,2035.25,2039.51,0.773,P..
2018-02-18 10:00:00,2018.132648,2018,02,18,10,2032.73,3.15,19,2026.58,2036.75,0.765,P..
2018-02-18 11:00:00,2018.132763,2018,02,18,11,2037.36,4.70,19,2030.32,2044.96,0.774,P..
2018-02-18 12:00:00,2018.132877,2018,02,18,12,2045.59,2.09,19,2041.03,2049.46,0.790,P..
2018-02-18 13:00:00,2018.132991,2018,02,18,13,2041.48,1.60,19,2038.78,2043.46,0.782,P..
2018-02-18 14:00:00,2018.133105,2018,02,18,14,2053.81,3.17,19,2051.46,2061.17,0.807,P..
2018-02-18 15:00:00,2018.133219,2018,02,18,15,2073.38,6.36,20,2065.49,2089.20,0.849,P..
2018-02-18 16:00:00,2018.133333,2018,02,18,16,2137.26,6.00,19,2125.51,2145.57,0.975,P..
2018-02-18 17:00:00,2018.133447,2018,02,18,17,nan,nan,0,nan,nan,nan,P..
2018-02-18 18:00:00,2018.133562,2018,02,18,18,2103.87,10.65,19,2081.55,2117.31,0.899,P..
2018-02-18 19:00:00,2018.133676,2018,02,18,19,2094.83,6.40,19,2081.96,2102.38,0.879,P..
2018-02-18 20:00:00,2018.133790,2018,02,18,20,2096.01,4.45,19,2091.94,2105.95,0.881,P..
2018-02-18 21:00:00,2018.133904,2018,02,18,21,2097.17,3.92,19,2090.89,2103.73,0.883,P..
2018-02-18 22:00:00,2018.134018,2018,02,18,22,2092.44,1.90,19,2087.55,2095.37,0.872,P..
2018-02-18 23:00:00,2018.134132,2018,02,18,23,2089.38,4.33,19,2079.18,2096.42,0.865,P..
2018-02-19 00:00:00,2018.134247,2018,02,19,00,2105.18,28.75,19,2078.04,2161.46,0.900,P..
2018-02-19 01:00:00,2018.134361,2018,02,19,01,2199.12,26.34,19,2159.98,2254.78,1.118,P..
2018-02-19 02:00:00,2018.134475,2018,02,19,02,2202.25,19.63,19,2174.79,2248.29,1.125,P..
2018-02-19 03:00:00,2018.134589,2018,02,19,03,2191.34,12.47,16,2168.72,2207.98,1.153,P..
2018-02-19 04:00:00,2018.134703,2018,02,19,04,2241.51,36.47,19,2177.42,2290.09,1.255,P..
2018-02-19 05:00:00,2018.134817,2018,02,19,05,2204.49,24.64,19,2165.96,2269.40,1.159,P..
2018-02-19 06:00:00,2018.134932,2018,02,19,06,2181.10,3.93,19,2174.52,2187.85,1.099,P..
2018-02-19 07:00:00,2018.135046,2018,02,19,07,2176.68,7.43,19,2166.11,2194.61,1.088,P..
2018-02-19 08:00:00,2018.135160,2018,02,19,08,2159.25,15.98,19,2134.16,2192.15,1.046,P..
2018-02-19 09:00:00,2018.135274,2018,02,19,09,2113.06,14.98,19,2089.56,2137.66,0.935,P..
2018-02-19 10:00:00,2018.135388,2018,02,19,10,2103.04,19.43,19,2077.28,2148.75,0.913,P..
2018-02-19 11:00:00,2018.135502,2018,02,19,11,2100.35,23.43,19,2073.30,2146.89,0.907,P..
2018-02-19 12:00:00,2018.135616,2018,02,19,12,2182.14,28.01,19,2124.09,2229.70,1.105,P..
2018-02-19 13:00:00,2018.135731,2018,02,19,13,2249.59,63.37,19,2159.73,2407.52,1.282,P..
2018-02-19 14:00:00,2018.135845,2018,02,19,14,2182.06,25.32,20,2133.65,2231.12,1.107,P..
2018-02-19 15:00:00,2018.135959,2018,02,19,15,2064.53,2.76,19,2060.42,2071.90,0.817,P..
2018-02-19 16:00:00,2018.136073,2018,02,19,16,2097.95,6.09,19,2089.04,2108.54,0.886,P..
2018-02-19 17:00:00,2018.136187,2018,02,19,17,2099.57,2.05,19,2096.27,2102.90,0.889,P..
2018-02-19 18:00:00,2018.136301,2018,02,19,18,2069.79,8.94,19,2059.36,2089.74,0.826,P..
2018-02-19 19:00:00,2018.136416,2018,02,19,19,2113.19,6.84,19,2104.16,2126.79,0.919,P..
2018-02-19 20:00:00,2018.136530,2018,02,19,20,2109.12,22.48,19,2068.63,2135.16,0.910,P..
2018-02-19 21:00:00,2018.136644,2018,02,19,21,2159.21,16.75,19,2134.43,2184.33,1.024,P..
2018-02-19 22:00:00,2018.136758,2018,02,19,22,2199.30,19.19,19,2167.84,2227.35,1.120,P..
2018-02-19 23:00:00,2018.136872,2018,02,19,23,2229.51,6.35,19,2217.55,2238.55,1.194,P..
2018-02-20 00:00:00,2018.136986,2018,02,20,00,2287.93,16.12,19,2251.50,2315.03,1.380,P..
2018-02-20 01:00:00,2018.137100,2018,02,20,01,2221.38,16.56,19,2195.35,2258.16,1.204,P..
2018-02-20 02:00:00,2018.137215,2018,02,20,02,nan,nan,0,nan,nan,nan,P..
2018-02-20 03:00:00,2018.137329,2018,02,20,03,2163.66,24.22,19,2112.26,2207.40,1.058,P..
2018-02-20 04:00:00,2018.137443,2018,02,20,04,2120.71,23.38,19,2104.83,2192.96,0.954,P..
2018-02-20 05:00:00,2018.137557,2018,02,20,05,2138.82,24.84,19,2077.24,2179.31,0.997,P..
2018-02-20 06:00:00,2018.137671,2018,02,20,06,2073.85,6.50,19,2056.34,2079.50,0.847,P..
2018-02-20 07:00:00,2018.137785,2018,02,20,07,2055.39,3.00,19,2050.84,2061.09,0.808,P..
2018-02-20 08:00:00,2018.137900,2018,02,20,08,2052.19,1.94,19,2047.59,2054.82,0.801,P..
2018-02-20 09:00:00,2018.138014,2018,02,20,09,2043.68,1.95,18,2037.54,2047.00,0.784,P..
2018-02-20 10:00:00,2018.138128,2018,02,20,10,2038.34,0.58,19,2037.47,2039.17,0.774,P..
2018-02-20 11:00:00,2018.138242,2018,02,20,11,2037.90,1.13,19,2036.61,2041.67,0.773,P..
2018-02-20 12:00:00,2018.138356,2018,02,20,12,2040.81,3.38,19,2026.78,2042.81,0.779,P..
2018-02-20 13:00:00,2018.138470,2018,02,20,13,2024.95,1.21,19,2022.50,2027.67,0.748,P..
2018-02-20 14:00:00,2018.138584,2018,02,20,14,2023.74,0.94,18,2022.49,2025.30,0.754,P..
2018-02-20 15:00:00,2018.138699,2018,02,20,15,2030.48,1.24,19,2028.06,2032.63,0.758,P..
2018-02-20 16:00:00,2018.138813,2018,02,20,16,2015.59,0.86,20,2014.25,2017.61,0.731,P..
2018-02-20 17:00:00,2018.138927,2018,02,20,17,2006.86,2.58,20,2001.52,2010.00,0.715,P..
2018-02-20 18:00:00,2018.139041,2018,02,20,18,1979.97,4.58,19,1972.30,1986.44,0.667,P..
2018-02-20 19:00:00,2018.139155,2018,02,20,19,1951.99,2.25,19,1948.14,1957.25,0.631,P..
2018-02-20 20:00:00,2018.139269,2018,02,20,20,1948.86,1.73,19,1945.79,1952.39,0.627,P..
2018-02-20 21:00:00,2018.139384,2018,02,20,21,1931.86,4.42,19,1927.63,1941.98,0.610,P..
2018-02-20 22:00:00,2018.139498,2018,02,20,22,1918.96,1.43,19,1916.81,1921.39,0.600,P..
2018-02-20 23:00:00,2018.139612,2018,02,20,23,1971.65,1.41,19,1969.51,1974.43,0.655,P..
2018-02-21 00:00:00,2018.139726,2018,02,21,00,1999.78,3.88,19,1995.51,2007.15,0.696,P..
2018-02-21 01:00:00,2018.139840,2018,02,21,01,2001.36,2.80,19,1996.42,2006.84,0.698,P..
2018-02-21 02:00:00,2018.139954,2018,02,21,02,1981.05,12.41,19,1955.92,1999.37,0.668,P..
2018-02-21 03:00:00,2018.140068,2018,02,21,03,1979.64,7.62,19,1962.48,1992.76,0.666,P..
2018-02-21 04:00:00,2018.140183,2018,02,21,04,1976.18,3.51,19,1970.89,1983.27,0.661,P..
2018-02-21 05:00:00,2018.140297,2018,02,21,05,1985.67,4.03,19,1979.66,1993.33,0.679,P..
2018-02-21 06:00:00,2018.140411,2018,02,21,06,2009.06,4.85,19,1996.38,2016.44,0.718,P..
2018-02-21 07:00:00,2018.140525,2018,02,21,07,2045.67,12.07,19,2023.76,2064.54,0.787,P..
2018-02-21 08:00:00,2018.140639,2018,02,21,08,2063.62,14.23,19,2021.82,2081.90,0.824,P..
2018-02-21 09:00:00,2018.140753,2018,02,21,09,2037.61,16.76,19,2015.79,2079.62,0.772,P..
2018-02-21 10:00:00,2018.140868,2018,02,21,10,2042.77,18.71,19,2010.02,2069.26,0.782,P..
2018-02-21 11:00:00,2018.140982,2018,02,21,11,2009.13,3.30,19,2003.99,2017.07,0.718,P..
2018-02-21 12:00:00,2018.141096,2018,02,21,12,1993.07,0.77,19,1991.96,1994.51,0.690,P..
2018-02-21 13:00:00,2018.141210,2018,02,21,13,nan,nan,0,nan,nan,nan,P..
2018-02-21 14:00:00,2018.141324,2018,02,21,14,1980.81,1.04,20,1978.63,1982.21,0.671,P..
2018-02-21 15:00:00,2018.141438,2018,02,21,15,1963.48,0.89,19,1961.75,1964.89,0.643,P..
2018-02-21 16:00:00,2018.141553,2018,02,21,16,1943.71,2.44,19,1938.20,1946.57,0.621,P..
2018-02-21 17:00:00,2018.141667,2018,02,21,17,1927.42,1.17,19,1925.40,1929.64,0.606,P..
2018-02-21 18:00:00,2018.141781,2018,02,21,18,1924.67,1.77,19,1922.38,1928.40,0.603,P..
2018-02-21 19:00:00,2018.141895,2018,02,21,19,1925.69,1.27,19,1924.24,1929.36,0.604,P..
2018-02-21 20:00:00,2018.142009,2018,02,21,20,1918.64,2.38,19,1916.12,1926.01,0.599,P..
