OBJECTID,FEATURE1,FEATURE2,FEATURE3,SHAPE.LEN
3856,Ridge,Transverse, ,0.0406393946889877
3859,Ridge,Transverse, ,0.0185847860417699
3868,Ridge,Transverse, ,0.0133996385390987
3878,Ridge,Transverse, ,0.0122866279442591
3902,Ridge,Transverse, ,0.00771729054747487
3904,Ridge,Transverse, ,0.00921075532921223
3906,Ridge,Transverse, ,0.00767336650671135
3915,Ridge,Transverse, ,0.0171047914594145
3918,Ridge,Transverse, ,0.0647467597027002
3921,Ridge,Transverse, ,0.0196627886307172
3948,Ridge,Transverse, ,0.0295789128399863
3958,Ridge,Transverse, ,0.01520454611884
3965,Ridge,Transverse, ,0.0125254985058981
3966,Ridge,Transverse, ,0.01493974284088
3998,Ridge,Transverse, ,0.0120047313166244
4004,Ridge,Transverse, ,0.00661681601916148
4013,Ridge,Transverse, ,0.0110829847774983
4015,Ridge,Transverse, ,0.0168094052138682
4018,Ridge,Transverse, ,0.0127608134270731
4019,Ridge,Transverse, ,0.0105725227032031
7625,River Channel,Small,Not Buried,0.0501209646299842
7629,River Channel,Small,Not Buried,0.162364750616498
7630,Esker, , ,0.0371313525762349
7660,Ridge,Transverse, ,0.0185236179277113
7663,Ridge,Transverse, ,0.0152901912662363
7665,Ridge,Transverse, ,0.0150024401184855
7674,Ridge,Transverse, ,0.0174867034252409
7682,Ridge,Transverse, ,0.0125019720783057
7075,Ridge,Iceberg Marks, ,0.0133775400210986
7115,Ridge,Iceberg Marks, ,0.0358976752057139
7167,Ridge,Iceberg Marks, ,0.0132472396276811
7203,Ridge,Transverse, ,0.0132478023257812
7243,Ridge,Transverse, ,0.0124173827673849
7254,Ridge,Transverse, ,0.0174023737138091
7289,Ridge,Transverse, ,0.0130119924925065
7300,Ridge,Transverse, ,0.0305483098587976
7312,Ridge,Transverse, ,0.015829125310887
7323,Ridge,Transverse, ,0.0175810396620519
7373,River Channel,Small,Not Buried,0.0311249650731159
7388,Ice Margin,Known, ,0.0401664342770406
7404,River Channel,Small,Not Buried,0.165517589881066
7431,Esker, , ,0.011626727446325
7441,River Channel,Small,Not Buried,0.0327523615897783
7443,River Channel,Small,Not Buried,0.0742936923338677
7455,River Channel,Small,Partly Buried,0.000820316012330004
7469,Beach Ridge, , ,0.0729757467127566
715,River Channel,Small,Not Buried,0.0945681998465608
727,Ice Margin,Uncertain, ,0.268945040467387
738,Ice Margin,Uncertain, ,0.520241156766935
837,Esker, , ,0.0588305445362851
843,Esker, , ,0.0247911267123208
844,Esker, , ,0.0552951832894662
854,Esker, , ,0.0592766596818021
914,Esker, , ,0.0315377157644325
923,Esker, , ,0.018728695659568
939,Esker, , ,0.00988664013804774
945,Esker, , ,0.0223528229415345
947,Esker, , ,0.0448441285659201
954,Esker, , ,0.0876844929189682
957,Esker, , ,0.115565164431009
978,Esker, , ,0.0711002478191577
1044,Ridge,Longitudinal, ,0.0306404521044706
5106,Esker, , ,0.0285545725062079
5128,Ridge,Transverse, ,0.0134577275645334
5170,Ice Margin,Uncertain, ,0.0746661930063978
5205,River Channel,Small,Partly Buried,0.175620370832771
5221,River Channel,Small,Not Buried,0.144142850108677
5226,River Channel,Small,Partly Buried,0.0961584705597177
5250,Ridge,Compaction, ,0.01241696810362
5310,Ice Margin,Uncertain, ,0.113359343902865
5316,River Channel,Small,Not Buried,0.0977798411424521
5326,River Channel,Large,Not Buried,0.61668517533421
5364,Ridge,Compaction, ,0.0100361585519937
5370,Ridge,Compaction, ,0.00588145055346981
5378,Esker, , ,0.0165207058199979
5381,River Channel,Small,Not Buried,0.144355354957895
5387,Ridge,Compaction, ,0.0128500032723716
5395,Ridge,Longitudinal, ,0.0704324965450713
5400,Ice Margin,Known, ,0.0877342484501073
5421,River Channel,Small,Not Buried,0.000883747265209347
4025,Ridge,Transverse, ,0.0186035022376923
4037,Ridge,Transverse, ,0.00923758717101472
4053,Ridge,Transverse, ,0.00840599137672046
4056,Ridge,Transverse, ,0.0129989657798054
4073,Ridge,Transverse, ,0.0114660984150705
4092,Ridge,Transverse, ,0.0143424053006691
4101,Ridge,Transverse, ,0.0246226319438308
4105,Ridge,Transverse, ,0.0127952987549954
4107,Ridge,Transverse, ,0.0133382883332763
4112,Ridge,Transverse, ,0.0262210312528924
4126,Ridge,Transverse, ,0.0252196293131302
4137,Ridge,Transverse, ,0.0416653511744826
4138,Ridge,Transverse, ,0.058473385732305
4151,River Channel,Large,Not Buried,0.131756489401655
4201,River Channel,Small,Not Buried,0.0603037158053165
4211,River Channel,Small,Not Buried,0.121940267436485
4241,Esker, , ,0.0126617884333583
4256,Esker, , ,0.0148054692336973
4284,Ridge,Longitudinal, ,0.0186640624758449
4293,Ridge,Longitudinal, ,0.0346576347470443
4312,River Channel,Large,Not Buried,0.0698031170723052
4313,River Channel,Large,Not Buried,0.0279016785488867
4338,River Channel,Small,Not Buried,0.0474586778394715
4339,River Channel,Small,Not Buried,0.0235399161315749
4342,River Channel,Small,Not Buried,0.0180000615721389
4344,River Channel,Small,Not Buried,0.0144908087750776
4365,River Channel,Small,Not Buried,0.0682530941275554
4374,River Channel,Small,Not Buried,0.0483614569920741
4383,River Channel,Small,Partly Buried,0.00029561401429736
4397,Ridge,Longitudinal, ,0.0133548552800578
4402,Ridge,Longitudinal, ,0.0216232899508294
4409,Ridge,Longitudinal, ,0.0255005170191278
7472,Beach Ridge, , ,0.196072925393994
7493,Beach Ridge, , ,0.193774507531175
7513,Esker, , ,0.0331733839502836
7549,Ridge,Transverse, ,0.0255406703450222
7567,Ridge,Transverse, ,0.0227667315147606
7588,Esker, , ,0.0377913572649536
7602,Ice Margin,Uncertain, ,0.343547749134333
7661,Ridge,Transverse, ,0.0165957584914272
7670,Ridge,Transverse, ,0.0147802658735262
7683,Ridge,Transverse, ,0.0125893281459038
7685,Ridge,Transverse, ,0.021189626453942
7697,Ridge,Transverse, ,0.00975413993489462
7698,Ridge,Transverse, ,0.00889644571788787
7706,Ridge,Transverse, ,0.00895905511613245
7709,Ridge,Transverse, ,0.0156706374417174
7711,Ridge,Transverse, ,0.0173571828926872
7714,Ridge,Transverse, ,0.0135563106249596
7716,Ridge,Transverse, ,0.0273878477733699
7718,Ridge,Transverse, ,0.00806204728697283
7720,Ridge,Transverse, ,0.00850753707068887
7726,Ridge,Transverse, ,0.0370054014186046
7729,Ridge,Transverse, ,0.0157151099356044
7731,Ridge,Transverse, ,0.0128961914823831
7734,Ridge,Transverse, ,0.0097882984203509
7746,Ridge,Transverse, ,0.00561235502964308
7758,Ridge,Transverse, ,0.0113928592830202
7768,Ridge,Transverse, ,0.0110762991579614
7769,Ridge,Transverse, ,0.00820108503912531
7779,Ridge,Transverse, ,0.0113391464709487
7781,Ridge,Transverse, ,0.00679878495774451
1048,Beach Ridge, , ,0.0744994892284002
1091,Esker, , ,0.0199554249578389
1202,Beach Ridge, , ,0.0231551395326203
1213,Beach Ridge, , ,0.0202268821679557
1214,Beach Ridge, , ,0.0423802997521015
1239,Beach Ridge, , ,0.0119952822493019
1242,Beach Ridge, , ,0.0289065606995849
1244,Beach Ridge, , ,0.0284964490504807
1250,Beach Ridge, , ,0.0220728675597872
1267,Ridge,Compaction, ,0.0245176117403423
1291,Ridge,Transverse, ,0.0115303159149458
1311,Ridge,Transverse, ,0.0176649589309211
1331,Ridge,Transverse, ,0.0242954869781066
1348,Ridge,Transverse, ,0.0173771101247014
1350,Ridge,Transverse, ,0.00768419815425344
1359,Ridge,Transverse, ,0.0138653274234107
1382,Ridge,Transverse, ,0.0190116075149703
1383,Ridge,Transverse, ,0.0155591797222103
1389,Ridge,Transverse, ,0.0156485374463507
1393,Ridge,Transverse, ,0.0114551623242237
1407,Ridge,Transverse, ,0.0176537755674962
1412,Ridge,Transverse, ,0.017020464889464
1420,Ridge,Transverse, ,0.0142124713466022
1446,Ridge,Transverse, ,0.0144585127529901
1447,Ridge,Transverse, ,0.0147450550493186
1462,Ridge,Transverse, ,0.019578651232643
1470,Ridge,Transverse, ,0.0207085576624234
1478,Ridge,Transverse, ,0.0148122907693158
1513,Ridge,Transverse, ,0.0165770778615856
1520,Ridge,Transverse, ,0.0186407488142782
1534,Ridge,Transverse, ,0.011147090863823
1540,Ridge,Transverse, ,0.0245844435588008
1556,Ridge,Transverse, ,0.0113805169602166
1563,Ridge,Transverse, ,0.0112449736046178
1572,Ridge,Transverse, ,0.0126949037302228
1575,Ridge,Transverse, ,0.0107689176099856
1580,Ridge,Transverse, ,0.0107642811689764
5428,Esker, , ,0.0136017370527215
5429,Esker, , ,0.0164043920866764
5438,Ridge,Longitudinal, ,0.0260860697257485
5439,Ridge,Longitudinal, ,0.0181407514772702
5460,Beach Ridge, , ,0.0796427089956755
5465,Beach Ridge, , ,0.0660776486566829
5466,Beach Ridge, , ,0.0609435793203788
5499,Ridge,Transverse, ,0.0179280713394431
5502,Ridge,Transverse, ,0.0128194112182245
5520,Ridge,Transverse, ,0.00743407546964289
5532,Ridge,Transverse, ,0.0120881958844946
5533,Ridge,Transverse, ,0.0110202607625122
5538,Ridge,Transverse, ,0.0140990952435102
5559,Ridge,Transverse, ,0.00765104536366869
5593,Ridge,Transverse, ,0.0210338819741631
5612,Ridge,Transverse, ,0.0172644254882709
5616,Ridge,Transverse, ,0.0122076455291317
5663,Ridge,Transverse, ,0.0142572478899999
5664,Ridge,Transverse, ,0.00800539855254875
5682,Ridge,Transverse, ,0.0123876264683434
5694,Ridge,Transverse, ,0.00826064823934526
5701,Ridge,Transverse, ,0.0130473897097823
5728,Ridge,Transverse, ,0.00957390053675512
5735,Ridge,Transverse, ,0.00921694544042494
5739,Ridge,Transverse, ,0.0164571820089354
5776,Ridge,Transverse, ,0.0127532509196
5789,Ridge,Transverse, ,0.0142671757760417
5800,Ridge,Transverse, ,0.0106740106652753
5807,Ridge,Transverse, ,0.0105455977518656
5816,Ridge,Transverse, ,0.00503583306963883
5818,Ridge,Transverse, ,0.0176605244776131
5846,Ridge,Transverse, ,0.012831443126146
5860,Ridge,Transverse, ,0.00629414229851256
5862,Ridge,Transverse, ,0.00666664207347635
5873,Ridge,Transverse, ,0.0118282419315809
5893,Ridge,Transverse, ,0.0116282925996317
5903,Ridge,Transverse, ,0.0202371809209229
4416,Ridge,Longitudinal, ,0.0177028083683275
4417,Ridge,Longitudinal, ,0.0198276785011206
4437,River Channel,Small,Not Buried,0.0167190760899086
4452,Ridge,Longitudinal, ,0.0277793071494812
4457,Ridge,Longitudinal, ,0.0100913363890939
4472,River Channel,Small,Not Buried,0.0201019948487461
4479,River Channel,Small,Not Buried,0.00393376237463188
4500,Esker, , ,0.0137998889842485
4504,Esker, , ,0.0589545785598622
4509,Esker, , ,0.000399821005576245
4520,Esker, , ,0.0179279112436796
4535,Esker, , ,0.0227701225828413
4539,Esker, , ,0.00135411096010704
4547,Esker, , ,0.0177997389181756
4571,River Channel,Small,Partly Buried,0.0309555982433921
4592,River Channel,Small,Not Buried,0.0622405222149656
4638,Beach Ridge, , ,0.0162209263277025
4650,Beach Ridge, , ,0.0159044615985198
4672,Beach Ridge, , ,0.0226939797673746
4677,Beach Ridge, , ,0.000594993676756317
4689,Ridge,Compaction, ,0.0574767202187275
3936,Ridge,Transverse, ,0.0150971113885741
3964,Ridge,Transverse, ,0.0112499575315574
3974,Ridge,Transverse, ,0.0130004002431496
4016,Ridge,Transverse, ,0.0158664673613755
4145,Beach Ridge, , ,0.0145431027234416
4146,Ice Margin,Uncertain, ,0.162811429323484
4158,River Channel,Large,Not Buried,0.289010703860102
4195,River Channel,Small,Not Buried,0.109520818473947
7791,Ridge,Transverse, ,0.0600902231772151
7792,Ridge,Transverse, ,0.0260186290247305
7794,Ridge,Transverse, ,0.0327380357438969
7795,Ridge,Transverse, ,0.0163938023235446
7801,Ridge,Transverse, ,0.0138142402108744
7814,Ridge,Transverse, ,0.0117720882375437
7842,Ridge,Transverse, ,0.0138027521203466
7847,Ridge,Transverse, ,0.0184250179719594
7856,Ridge,Transverse, ,0.0157491953560825
7857,Ridge,Transverse, ,0.0173916374848438
7871,Ridge,Longitudinal, ,0.0013573440073467
7884,Ridge,Transverse, ,0.0112711601025669
7901,Ridge,Transverse, ,0.00977242833155792
7905,Ridge,Transverse, ,0.0249955287788479
7907,Ridge,Transverse, ,0.0180607347276647
7916,Ridge,Transverse, ,0.0132875673575476
7917,Ridge,Transverse, ,0.0171398807975942
7933,Ridge,Transverse, ,0.0181189812032612
7953,Ridge,Longitudinal, ,0.00517715003939735
7954,Ridge,Longitudinal, ,0.0222006291898782
7964,River Channel,Small,Not Buried,0.0178693257372085
7976,River Channel,Small,Not Buried,0.0526718816375168
7981,River Channel,Small,Not Buried,0.014907778842099
7986,River Channel,Small,Not Buried,0.00191808178386767
8005,River Channel,Small,Not Buried,0.0143679505414909
8009,River Channel,Small,Not Buried,0.0284690834791984
8028,Esker, , ,0.0312761217540641
8055,Esker, , ,0.0169948403345996
8070,Esker, , ,0.0168161257837701
8098,Ridge,Longitudinal, ,0.0158670355262437
8099,Ridge,Longitudinal, ,0.0142581859883907
8102,Ridge,Longitudinal, ,0.0145077431610745
8109,Ridge,Longitudinal, ,0.0141493088069025
8113,Ridge,Longitudinal, ,0.0122219098622589
8129,Ridge,Compaction, ,0.0729462285244245
8143,Ridge,Transverse, ,0.0142307085079928
1592,Ridge,Transverse, ,0.0140563619992794
1595,Ridge,Transverse, ,0.00892238400009129
1643,Ridge,Transverse, ,0.0124820590457283
1648,Ridge,Transverse, ,0.0127331316740074
1651,Ridge,Transverse, ,0.0096464868664223
1654,Ridge,Transverse, ,0.0102038963020962
1665,Ridge,Transverse, ,0.0176541893507872
1683,Ridge,Transverse, ,0.0130646149645721
1689,Ridge,Transverse, ,0.0170576070709168
1692,Ridge,Transverse, ,0.0111765241095675
1693,Ridge,Transverse, ,0.0100573491473571
1707,Ridge,Transverse, ,0.0117360325318551
1711,Ridge,Transverse, ,0.0144097423935739
1722,Ridge,Transverse, ,0.00775186822026858
1725,Ridge,Transverse, ,0.0194717392045137
1747,Ridge,Transverse, ,0.010146141988511
1749,Ridge,Transverse, ,0.0126535086444689
1752,Ridge,Transverse, ,0.011812404949987
1762,Ridge,Transverse, ,0.0103237363838906
1783,Ridge,Transverse, ,0.0164523323736536
1792,Ridge,Transverse, ,0.0285359925509892
1796,Ridge,Transverse, ,0.0148525492946966
1818,Ridge,Transverse, ,0.0153523766460374
1837,Ridge,Transverse, ,0.0162005857993148
1842,Ridge,Transverse, ,0.0244299616235963
1850,Ridge,Transverse, ,0.0128256420065071
1854,Ridge,Transverse, ,0.0151565654199614
1862,Ridge,Transverse, ,0.0213736301170115
1884,Ridge,Transverse, ,0.0153347539426678
1886,Ridge,Transverse, ,0.0221450728835523
1888,Ridge,Transverse, ,0.0160620241372108
1906,Ridge,Transverse, ,0.0155886935470696
1907,Ridge,Transverse, ,0.0150464690970236
1911,Ridge,Transverse, ,0.0160078315559064
1915,Ridge,Transverse, ,0.0147665855347471
1920,Ridge,Transverse, ,0.0185112163099272
1932,Ridge,Transverse, ,0.0153827452571515
1933,Ridge,Transverse, ,0.00482628153177868
1962,Ridge,Transverse, ,0.0169192516146674
1971,Ridge,Transverse, ,0.0111758787998469
1978,Ridge,Transverse, ,0.0113588959468107
1984,Ridge,Transverse, ,0.0136875793057357
5915,Ridge,Transverse, ,0.0131230156068691
5920,Ridge,Transverse, ,0.0145190251147272
5930,Ridge,Transverse, ,0.0107958171031599
5938,Ridge,Transverse, ,0.00846659687889278
5940,Ridge,Transverse, ,0.0131350536849319
5957,Ridge,Transverse, ,0.0115842182304776
5958,Ridge,Transverse, ,0.0102401411212011
5962,Ridge,Transverse, ,0.00699237873200833
5965,Ridge,Transverse, ,0.0111700409150743
5968,Ridge,Transverse, ,0.0113105210846378
5977,Ridge,Transverse, ,0.0244326166753684
5983,Ridge,Transverse, ,0.0113592801873454
5986,Ridge,Transverse, ,0.0125474989160563
5991,Ridge,Transverse, ,0.00916159203462148
5996,Ridge,Transverse, ,0.00928030281294447
6011,Ridge,Transverse, ,0.0119146561363024
6020,Ridge,Transverse, ,0.00884794013408963
6025,Ridge,Transverse, ,0.0116414060883172
6034,Ridge,Transverse, ,0.0110844283861581
6040,Ridge,Transverse, ,0.0170746390288516
6055,Ridge,Transverse, ,0.00761181869524754
6067,Ridge,Transverse, ,0.00680669743997902
6074,Ridge,Transverse, ,0.00868642537237557
6076,Ridge,Transverse, ,0.00451212109589769
6082,Ridge,Transverse, ,0.0127107270046835
6095,Ridge,Transverse, ,0.0102971280492084
6129,Ridge,Transverse, ,0.00982677342421886
6132,Ridge,Transverse, ,0.0306186116680047
6156,Ridge,Transverse, ,0.0147606030474636
6166,Ridge,Transverse, ,0.00496822010058341
6172,Ridge,Transverse, ,0.012585313470818
6181,Ridge,Transverse, ,0.00980185918811987
6184,Ridge,Transverse, ,0.0214194374402131
5380,River Channel,Small,Not Buried,0.551639855011646
4196,River Channel,Small,Not Buried,0.226530708515614
4202,River Channel,Small,Not Buried,0.280927212966109
4232,Esker, , ,0.076165860238819
4299,Ice Margin,Uncertain, ,0.0745090547644607
4320,River Channel,Large,Not Buried,0.00660179841091083
4324,River Channel,Large,Not Buried,0.196344258939153
4341,River Channel,Small,Not Buried,0.0203072198385871
4348,River Channel,Small,Not Buried,0.0286555645297947
4367,River Channel,Small,Not Buried,0.0124332044962922
4387,Ridge,Longitudinal, ,0.0188202711384166
4538,Esker,Small,Not Buried,0.0431307890543804
4550,Ice Margin,Known, ,0.133830326864364
4577,River Channel,Large,Not Buried,0.0326939306089161
4583,Ice Margin,Uncertain, ,0.370785461288502
4608,Esker, , ,0.0544313506554704
8176,Ridge,Transverse, ,0.0317953729520828
8180,Ridge,Transverse, ,0.0260235386212459
8183,Ridge,Transverse, ,0.011568738129678
8185,Ridge,Transverse, ,0.0178439182566606
8197,Ridge,Transverse, ,0.0100160466959605
8198,Ridge,Transverse, ,0.0197156872561426
8215,Ridge,Transverse, ,0.0171750262356684
8218,Ridge,Transverse, ,0.01231605742221
8224,Ridge,Transverse, ,0.0102056922819268
8226,Ridge,Transverse, ,0.00880958452691726
8233,Ridge,Transverse, ,0.0181642774312558
8240,Ridge,Transverse, ,0.0162514849365705
8241,Ridge,Transverse, ,0.0136818470827233
8253,Ridge,Transverse, ,0.0103509978936166
8254,Ridge,Transverse, ,0.00999479679398201
8256,Ridge,Transverse, ,0.0159640312616043
8258,Ridge,Transverse, ,0.0109431591615991
8272,Ridge,Transverse, ,0.0212446312011128
8273,Ridge,Transverse, ,0.0118637961509173
8280,Ridge,Transverse, ,0.0163609391260423
8282,Ridge,Transverse, ,0.0258664729076386
8291,Ridge,Transverse, ,0.0114205520469552
8293,Ridge,Transverse, ,0.0183328514334085
8296,Ridge,Transverse, ,0.01216960504098
8319,Ridge,Transverse, ,0.0128531504224237
7755,Ridge,Transverse, ,0.0260165397604491
7780,Ridge,Transverse, ,0.0104146267187642
7889,Ridge,Transverse, ,0.0188525996757271
7910,Ridge,Transverse, ,0.0163580862775869
7950,River Channel,Large,Not Buried,0.154752371583969
7966,River Channel,Small,Not Buried,0.0081600305969764
7975,River Channel,Small,Not Buried,0.0583236289309222
7999,River Channel,Small,Not Buried,0.0089730601731574
8008,River Channel,Small,Partly Buried,0.0806228035689852
2006,Ridge,Transverse, ,0.0145317768555757
2008,Ridge,Transverse, ,0.0134059002742484
2019,Ridge,Transverse, ,0.0170017603378059
1245,Beach Ridge, , ,0.0521467110660071
1283,Ridge,Compaction, ,0.0283362480913561
1339,Ridge,Transverse, ,0.0335203749714771
1371,Ridge,Transverse, ,0.0188034509105264
1404,Ridge,Transverse, ,0.016793098507905
1438,Ridge,Transverse, ,0.0148390139406121
1475,Ridge,Transverse, ,0.0140299919626623
1484,Ridge,Transverse, ,0.0220750659358738
1537,Ridge,Transverse, ,0.00814384424988937
1562,Ridge,Transverse, ,0.0122048810108638
1565,Ridge,Transverse, ,0.0305122038546226
1812,Ridge,Transverse, ,0.0148095411229877
1845,Ridge,Transverse, ,0.0201041799583157
1870,Ridge,Transverse, ,0.012774064640533
1905,Ridge,Transverse, ,0.01727135259378
1913,Ridge,Transverse, ,0.0173415411809137
1926,Ridge,Transverse, ,0.00977581774407686
1973,Ridge,Transverse, ,0.0106614218964276
1996,Ridge,Transverse, ,0.012826805166527
2025,Ridge,Transverse, ,0.014019463627408
2030,Ridge,Transverse, ,0.0155999934240808
2032,Ridge,Transverse, ,0.0117002101855669
2035,Ridge,Transverse, ,0.0143493219819196
2044,Ridge,Transverse, ,0.0185410157160227
2048,Ridge,Transverse, ,0.0193054179447653
