off.aut,slp.aut,rod.dens,weight,sex,tot.l,grid,session,year,month,cof.new
77.19999992,-0.231483054,2.6,34,Male,6,A,15,2004,8,0
52.63587072,-0.13971071,2.6,33,Male,12,A,14,2003,8,0
52.63587072,-0.13971071,2.6,32,Male,23,A,14,2003,8,0
62.13964213,-0.172085908,2.6,31.5,Male,3,A,15,2010,8,0
62.13964213,-0.172085908,2.6,31,Male,15,A,15,2010,8,0
52.63587072,-0.13971071,2.6,39,Female,10,E,17,2003,9,0
50.4648552,-0.127622798,2.6,34,Female,2,A,15,2001,8,0
50.4648552,-0.127622798,2.6,33,Female,1,A,15,2001,8,0
50.4648552,-0.127622798,2.6,34.5,Male,22,A,15,2001,8,1
50.4648552,-0.127622798,2.6,27,Male,3,A,15,2001,8,1
51.42889355,-0.132821386,2.6,19,Male,3,A,9,2002,5,0
62.13964213,-0.172085908,2.6,34,Female,5,A,15,2010,8,0
62.13964213,-0.172085908,2.6,31,Female,13,A,15,2010,8,0
77.19999992,-0.231483054,2.6,29,Female,6,A,15,2004,8,0
51.42889355,-0.132821386,2.6,28.5,Female,8,A,9,2002,5,0
52.63587072,-0.13971071,2.6,25,Female,6,A,14,2003,8,0
50.50448808,-0.13345021,2.78,42,Male,13,A,9,2008,5,0
62.13964213,-0.172085908,2.78,41.5,Male,37,E,15,2010,8,1
49.0284489,-0.127000139,2.78,39.5,Male,11,A,9,2006,5,0
50.50448808,-0.13345021,2.78,38.5,Male,43,C,18,2008,10,0
49.0284489,-0.127000139,2.78,38,Male,1,A,20,2006,11,0
52.63587072,-0.13971071,2.78,37,Male,59,C,14,2003,8,0
49.0284489,-0.127000139,2.78,36.5,Male,3,A,20,2006,11,0
77.19999992,-0.231483054,2.78,36.5,Male,10,E,10,2004,6,0
50.50448808,-0.13345021,2.78,36.5,Male,7,E,17,2008,9,0
50.50448808,-0.13345021,2.78,36.5,Male,50,A,9,2008,5,0
59.72814836,-0.169606831,2.78,36,Male,3,C,19,2011,10,0
62.13964213,-0.172085908,2.78,34,Male,8,E,15,2010,8,0
50.50448808,-0.13345021,2.78,34,Male,2,C,7,2008,4,0
49.0284489,-0.127000139,2.78,33.5,Male,10,A,7,2006,4,0
50.50448808,-0.13345021,2.78,33.5,Male,26,C,8,2008,5,0
62.13964213,-0.172085908,2.78,32.5,Male,41,E,15,2010,8,0
62.13964213,-0.172085908,2.78,32.5,Male,12,E,15,2010,8,0
50.50448808,-0.13345021,2.78,32.5,Male,7,C,8,2008,5,0
50.4648552,-0.127622798,2.78,31,Male,11,A,14,2001,8,2
52.63587072,-0.13971071,2.78,31,Male,0,E,6,2003,4,0
50.50448808,-0.13345021,2.78,30.5,Male,36,E,17,2008,9,0
50.50448808,-0.13345021,2.78,29.5,Male,12,E,17,2008,9,0
77.19999992,-0.231483054,2.78,43.5,Female,6,E,10,2004,6,0
50.50448808,-0.13345021,2.78,40,Female,20,C,7,2008,4,0
50.50448808,-0.13345021,2.78,38.5,Female,20,C,7,2008,4,0
62.13964213,-0.172085908,2.78,37,Female,10,E,15,2010,8,0
49.0284489,-0.127000139,2.78,37,Female,38,A,9,2006,5,0
50.50448808,-0.13345021,2.78,32,Female,1,E,17,2008,9,0
59.72814836,-0.169606831,2.78,31.5,Female,8,C,19,2011,10,0
50.4648552,-0.127622798,2.78,29,Female,3,A,14,2001,8,0
50.4648552,-0.127622798,2.78,28,Female,6,A,14,2001,8,1
50.50448808,-0.13345021,2.78,27,Female,4,A,9,2008,5,0
50.4648552,-0.127622798,2.78,26.5,Female,11,A,14,2001,8,0
49.0284489,-0.127000139,2.78,26,Female,7,A,9,2006,5,0
77.19999992,-0.231483054,2.78,23,Female,27,E,10,2004,6,0
49.0284489,-0.127000139,2.78,36.5,Male,29,A,9,2006,5,0
49.0284489,-0.127000139,2.78,34,Male,6,A,9,2006,5,0
59.72814836,-0.169606831,2.78,31.5,Male,27,C,19,2011,10,0
52.63587072,-0.13971071,2.78,31.5,Male,21,C,14,2003,8,0
52.63587072,-0.13971071,2.78,31,Male,0,F,1,2003,1,0
50.50448808,-0.13345021,2.78,28.5,Male,9,C,18,2008,10,0
59.72814836,-0.169606831,2.78,33.5,Female,12,C,19,2011,10,0
50.50448808,-0.13345021,2.78,33,Female,34,C,8,2008,5,0
50.50448808,-0.13345021,2.78,28,Female,31,A,9,2008,5,1
50.50448808,-0.13345021,2.78,28,Female,10,C,18,2008,10,0
50.50448808,-0.13345021,2.78,27.5,Female,10,C,18,2008,10,0
50.50448808,-0.13345021,2.78,27.5,Female,8,C,7,2008,4,0
50.50448808,-0.13345021,2.78,25,Female,3,C,7,2008,4,0
49.0284489,-0.127000139,2.78,14,Male,3,A,20,2006,11,0
49.0284489,-0.127000139,2.78,8,Male,0,A,20,2006,11,0
50.50448808,-0.13345021,2.78,15.5,Female,7,A,9,2008,5,0
49.0284489,-0.127000139,2.78,13.5,Female,1,A,20,2006,11,0
49.0284489,-0.127000139,2.78,12,Female,1,E,20,2006,11,0
49.0284489,-0.127000139,2.78,7.5,Female,3,E,18,2006,10,0
51.15384615,-0.128595318,2.8,35.5,Male,13,C,16,2014,9,0
51.15384615,-0.128595318,2.8,25,Male,17,C,16,2014,9,0
51.15384615,-0.128595318,2.8,31,Female,21,C,16,2014,9,0
51.15384615,-0.128595318,2.8,28,Female,6,C,16,2014,9,0
51.15384615,-0.128595318,2.8,23,Female,6,C,16,2014,9,0
51.42889355,-0.132821386,3.01,27.5,Male,30,E,18,2002,10,0
51.42889355,-0.132821386,3.01,35.5,Female,15,E,18,2002,10,0
51.42889355,-0.132821386,3.01,23,Female,39,E,18,2002,10,0
59.72814836,-0.169606831,3.09,27,Male,10,C,8,2011,5,0
51.42889355,-0.132821386,3.09,25,Male,1,E,19,2002,10,0
59.72814836,-0.169606831,3.09,38,Female,30,C,8,2011,5,0
51.42889355,-0.132821386,3.09,28.5,Male,13,E,19,2002,10,0
59.72814836,-0.169606831,3.09,33.5,Female,4,C,8,2011,5,0
51.42889355,-0.132821386,3.09,23.5,Female,1,E,19,2002,10,0
49.0284489,-0.127000139,3.13,41.5,Male,6,F,16,2006,9,0
50.4648552,-0.127622798,3.13,40.5,Male,3,F,8,2001,5,1
39.05979455,-0.08643096,3.13,40.5,Male,1,A,7,2007,4,0
39.05979455,-0.08643096,3.13,39,Male,2,A,7,2007,4,0
62.13964213,-0.172085908,3.13,37,Male,11,A,11,2010,6,0
62.13964213,-0.172085908,3.13,35.5,Male,39,A,11,2010,6,0
49.0284489,-0.127000139,3.13,35,Male,9,F,16,2006,9,0
50.4648552,-0.127622798,3.13,34.5,Male,22,A,11,2001,6,0
50.50448808,-0.13345021,3.13,33.5,Male,1,E,7,2008,4,0
62.13964213,-0.172085908,3.13,31.5,Male,5,A,11,2010,6,0
51.42889355,-0.132821386,3.13,27.5,Male,5,A,13,2002,7,1
50.50448808,-0.13345021,3.13,23.5,Male,27,E,7,2008,4,0
49.0284489,-0.127000139,3.13,37,Female,3,F,16,2006,9,0
39.05979455,-0.08643096,3.13,36.5,Female,6,A,7,2007,4,0
49.0284489,-0.127000139,3.13,36,Female,0,F,16,2006,9,0
64.37404636,-0.178986021,3.13,36,Female,9,C,8,2013,5,0
49.0284489,-0.127000139,3.13,35.5,Female,7,F,16,2006,9,0
62.13964213,-0.172085908,3.13,33,Female,14,A,11,2010,6,1
50.50448808,-0.13345021,3.13,32,Female,1,E,7,2008,4,0
50.4648552,-0.127622798,3.13,17.5,Female,10,F,8,2001,5,0
50.4648552,-0.127622798,3.13,39.5,Male,70,A,11,2001,6,1
39.05979455,-0.08643096,3.13,38.5,Male,7,A,7,2007,4,0
50.50448808,-0.13345021,3.13,34.5,Male,2,A,5,2008,3,0
51.42889355,-0.132821386,3.13,30,Male,15,A,13,2002,7,0
64.37404636,-0.178986021,3.13,29.5,Male,3,C,8,2013,5,0
51.42889355,-0.132821386,3.13,27,Male,5,A,13,2002,7,0
59.72814836,-0.169606831,3.13,24,Male,0,F,23,2011,12,0
50.50448808,-0.13345021,3.13,35,Female,0,E,7,2008,4,0
39.05979455,-0.08643096,3.13,31,Female,3,A,7,2007,4,0
62.13964213,-0.172085908,3.13,27.5,Female,13,A,11,2010,6,0
51.42889355,-0.132821386,3.13,26,Female,9,A,13,2002,7,0
50.50448808,-0.13345021,3.13,23.5,Female,1,A,5,2008,3,0
59.72814836,-0.169606831,3.13,21.5,Female,0,F,23,2011,12,0
51.42889355,-0.132821386,3.13,20,Female,5,A,13,2002,7,1
39.05979455,-0.08643096,3.13,7.5,Male,0,A,7,2007,4,0
39.05979455,-0.08643096,3.13,6.5,Female,4,A,7,2007,4,0
52.63587072,-0.13971071,3.24,42,Male,87,F,9,2003,5,1
62.13964213,-0.172085908,3.24,41.5,Male,44,E,11,2010,6,1
62.13964213,-0.172085908,3.24,33.5,Male,23,E,11,2010,6,1
62.13964213,-0.172085908,3.24,33.5,Male,21,E,11,2010,6,0
50.50448808,-0.13345021,3.24,33.5,Male,2,F,17,2008,9,0
50.50448808,-0.13345021,3.24,32.5,Male,27,F,17,2008,9,0
51.42889355,-0.132821386,3.24,31.5,Male,23,E,8,2002,5,0
59.72814836,-0.169606831,3.24,31.5,Male,0,E,4,2011,3,0
62.13964213,-0.172085908,3.24,28,Male,24,E,11,2010,6,1
59.72814836,-0.169606831,3.24,27.5,Male,2,E,4,2011,3,0
52.63587072,-0.13971071,3.24,39.5,Female,20,F,9,2003,5,0
50.50448808,-0.13345021,3.24,36.5,Female,10,F,17,2008,9,1
50.50448808,-0.13345021,3.24,32.5,Female,10,F,17,2008,9,0
39.05979455,-0.08643096,3.24,31,Female,4,E,9,2007,5,0
50.50448808,-0.13345021,3.24,35.5,Male,0,E,5,2008,3,0
51.42889355,-0.132821386,3.24,30,Male,1,E,8,2002,5,0
39.05979455,-0.08643096,3.24,29.5,Male,15,E,9,2007,5,0
50.50448808,-0.13345021,3.24,27.5,Male,0,E,5,2008,3,0
50.50448808,-0.13345021,3.24,27.5,Male,0,E,5,2008,3,0
59.72814836,-0.169606831,3.24,37,Female,0,E,4,2011,3,0
39.05979455,-0.08643096,3.24,30.5,Female,4,E,9,2007,5,0
50.50448808,-0.13345021,3.24,30.5,Female,0,E,5,2008,3,0
39.05979455,-0.08643096,3.24,30,Female,3,E,9,2007,5,0
62.13964213,-0.172085908,3.24,29.5,Female,13,E,11,2010,6,0
52.63587072,-0.13971071,3.24,29,Female,12,F,9,2003,5,0
51.42889355,-0.132821386,3.24,25,Female,4,E,8,2002,5,0
39.05979455,-0.08643096,3.24,24,Female,4,E,9,2007,5,0
52.63587072,-0.13971071,3.33,36.5,Male,27,F,15,2003,8,0
51.42889355,-0.132821386,3.33,34.5,Male,5,F,16,2002,9,0
52.63587072,-0.13971071,3.33,34.5,Male,18,F,15,2003,8,0
51.42889355,-0.132821386,3.33,33.5,Male,28,F,16,2002,9,0
49.0284489,-0.127000139,3.33,31,Male,2,F,15,2006,8,0
51.42889355,-0.132821386,3.33,30,Male,8,F,16,2002,9,0
52.63587072,-0.13971071,3.33,28,Male,15,F,15,2003,8,0
51.42889355,-0.132821386,3.33,35.5,Female,12,F,16,2002,9,0
52.63587072,-0.13971071,3.33,34.5,Female,7,F,15,2003,8,0
49.0284489,-0.127000139,3.33,34.5,Female,4,F,15,2006,8,0
49.0284489,-0.127000139,3.33,27,Female,13,F,15,2006,8,0
51.42889355,-0.132821386,3.33,26.5,Female,9,F,16,2002,9,0
52.63587072,-0.13971071,3.33,26.5,Female,19,F,15,2003,8,1
49.0284489,-0.127000139,3.33,20.5,Female,5,F,15,2006,8,0
49.0284489,-0.127000139,3.33,36,Female,11,F,15,2006,8,0
50.50448808,-0.13345021,3.36,41.5,Male,45,C,15,2008,8,0
50.50448808,-0.13345021,3.36,29,Male,6,C,15,2008,8,0
50.50448808,-0.13345021,3.36,28,Female,15,C,15,2008,8,0
50.50448808,-0.13345021,3.36,34.5,Female,6,C,15,2008,8,0
50.50448808,-0.13345021,3.47,45,Male,20,C,13,2008,7,0
50.50448808,-0.13345021,3.47,44.5,Male,21,F,12,2008,7,1
49.0284489,-0.127000139,3.47,41.5,Male,30,A,8,2006,5,1
50.50448808,-0.13345021,3.47,41,Male,23,C,14,2008,8,0
50.50448808,-0.13345021,3.47,40,Male,7,C,13,2008,7,0
77.19999992,-0.231483054,3.47,37.5,Male,15,A,11,2004,6,0
50.50448808,-0.13345021,3.47,36.5,Male,9,C,9,2008,5,0
59.72814836,-0.169606831,3.47,36,Male,21,A,19,2011,10,0
50.50448808,-0.13345021,3.47,35,Male,17,C,9,2008,5,0
77.19999992,-0.231483054,3.47,33,Male,17,A,11,2004,6,1
50.50448808,-0.13345021,3.47,32.5,Male,30,C,9,2008,5,0
77.19999992,-0.231483054,3.47,31,Male,3,A,11,2004,6,0
50.50448808,-0.13345021,3.47,29.5,Male,5,C,14,2008,8,0
77.19999992,-0.231483054,3.47,43,Female,0,F,17,2004,9,0
50.50448808,-0.13345021,3.47,40,Female,22,C,9,2008,5,0
77.19999992,-0.231483054,3.47,30.5,Female,18,A,11,2004,6,0
50.50448808,-0.13345021,3.47,26.5,Female,4,C,9,2008,5,0
59.72814836,-0.169606831,3.47,21.5,Female,12,A,19,2011,10,0
59.72814836,-0.169606831,3.47,18,Female,2,A,19,2011,10,0
50.50448808,-0.13345021,3.47,36.5,Male,0,E,1,2008,1,0
51.42889355,-0.132821386,3.47,27.5,Male,0,E,21,2002,11,0
50.50448808,-0.13345021,3.47,25,Male,0,E,1,2008,1,0
50.50448808,-0.13345021,3.47,24.5,Male,0,E,1,2008,1,0
50.50448808,-0.13345021,3.47,23.5,Male,0,E,1,2008,1,0
50.50448808,-0.13345021,3.47,22,Male,0,E,1,2008,1,0
50.50448808,-0.13345021,3.47,35.5,Female,8,F,12,2008,7,0
50.50448808,-0.13345021,3.47,33.5,Female,3,C,14,2008,8,0
77.19999992,-0.231483054,3.47,32.5,Female,26,A,11,2004,6,1
50.50448808,-0.13345021,3.47,31.5,Female,4,C,13,2008,7,0
59.72814836,-0.169606831,3.47,30.5,Female,7,A,19,2011,10,0
50.50448808,-0.13345021,3.47,30,Female,8,F,12,2008,7,0
50.50448808,-0.13345021,3.47,29.5,Female,0,C,9,2008,5,0
50.50448808,-0.13345021,3.47,27.5,Female,0,E,1,2008,1,0
77.19999992,-0.231483054,3.47,27,Female,3,A,11,2004,6,0
51.42889355,-0.132821386,3.47,25.5,Female,1,E,21,2002,11,0
77.19999992,-0.231483054,3.47,25.5,Female,13,A,11,2004,6,0
50.50448808,-0.13345021,3.47,24,Female,10,C,14,2008,8,0
77.19999992,-0.231483054,3.47,22,Female,22,A,11,2004,6,0
50.50448808,-0.13345021,3.47,21.5,Female,0,E,1,2008,1,0
77.19999992,-0.231483054,3.47,10,Female,23,A,11,2004,6,0
50.50448808,-0.13345021,3.59,44.5,Male,37,C,10,2008,6,0
50.50448808,-0.13345021,3.59,38,Male,8,C,10,2008,6,0
50.50448808,-0.13345021,3.59,35.5,Male,20,C,10,2008,6,0
50.50448808,-0.13345021,3.59,33.5,Male,10,C,10,2008,6,0
50.50448808,-0.13345021,3.59,31.5,Female,5,C,10,2008,6,0
50.50448808,-0.13345021,3.59,21,Female,15,C,10,2008,6,0
50.50448808,-0.13345021,3.61,45.5,Male,5,C,11,2008,6,0
50.50448808,-0.13345021,3.61,39,Male,36,C,11,2008,6,1
50.50448808,-0.13345021,3.61,35.5,Male,63,C,11,2008,6,3
50.50448808,-0.13345021,3.61,30.5,Female,4,C,11,2008,6,0
50.50448808,-0.13345021,3.61,25,Female,7,C,11,2008,6,0
50.4648552,-0.127622798,3.65,41,Male,52,A,13,2001,7,4
50.4648552,-0.127622798,3.65,35.5,Male,60,A,13,2001,7,2
39.05979455,-0.08643096,3.65,33.5,Male,0,C,7,2007,4,0
63.51479818,-0.176510026,3.65,32.5,Male,18,E,15,2012,8,0
50.4648552,-0.127622798,3.65,31.5,Male,12,A,13,2001,7,1
51.15384615,-0.128595318,3.65,31.5,Male,0,A,3,2014,2,0
39.05979455,-0.08643096,3.65,31,Male,7,C,7,2007,4,0
63.51479818,-0.176510026,3.65,28.5,Male,12,E,15,2012,8,0
63.51479818,-0.176510026,3.65,26.5,Male,1,E,15,2012,8,0
51.15384615,-0.128595318,3.65,24.5,Male,1,A,3,2014,2,0
51.15384615,-0.128595318,3.65,38.5,Female,0,A,3,2014,2,0
39.05979455,-0.08643096,3.65,36.5,Female,5,C,7,2007,4,0
39.05979455,-0.08643096,3.65,36,Female,3,C,7,2007,4,0
63.51479818,-0.176510026,3.65,27.5,Female,5,E,15,2012,8,0
50.4648552,-0.127622798,3.65,27.5,Female,4,A,13,2001,7,0
50.4648552,-0.127622798,3.65,27.5,Female,14,A,13,2001,7,0
50.4648552,-0.127622798,3.65,25.5,Female,15,A,13,2001,7,0
51.15384615,-0.128595318,3.65,23.5,Female,0,A,3,2014,2,0
39.05979455,-0.08643096,3.65,34.5,Male,7,C,7,2007,4,0
63.51479818,-0.176510026,3.65,33.5,Male,9,E,15,2012,8,0
51.15384615,-0.128595318,3.65,28,Male,0,A,3,2014,2,0
63.51479818,-0.176510026,3.65,38,Female,11,E,15,2012,8,0
39.05979455,-0.08643096,3.65,31,Female,0,C,7,2007,4,0
63.51479818,-0.176510026,3.65,23.5,Female,8,E,15,2012,8,0
51.15384615,-0.128595318,3.65,23.5,Female,0,A,3,2014,2,0
63.51479818,-0.176510026,3.65,22.5,Female,5,E,15,2012,8,0
59.72814836,-0.169606831,3.7,46.5,Male,3,F,10,2011,6,0
64.37404636,-0.178986021,3.7,44.5,Male,12,F,12,2013,7,0
59.72814836,-0.169606831,3.7,43,Male,30,F,10,2011,6,1
64.37404636,-0.178986021,3.7,41.5,Male,19,F,12,2013,7,0
64.37404636,-0.178986021,3.7,41.5,Male,7,A,10,2013,6,0
64.37404636,-0.178986021,3.7,39.5,Male,43,A,10,2013,6,1
64.37404636,-0.178986021,3.7,39.5,Male,9,F,12,2013,7,1
64.37404636,-0.178986021,3.7,39.5,Male,46,A,10,2013,6,1
64.37404636,-0.178986021,3.7,37.5,Male,18,F,12,2013,7,0
64.37404636,-0.178986021,3.7,37,Male,19,F,12,2013,7,0
51.42889355,-0.132821386,3.7,36.5,Male,6,A,16,2002,9,0
59.72814836,-0.169606831,3.7,35,Male,0,F,10,2011,6,0
59.72814836,-0.169606831,3.7,33.5,Male,12,F,10,2011,6,0
59.72814836,-0.169606831,3.7,33,Male,23,F,10,2011,6,0
59.72814836,-0.169606831,3.7,33,Male,6,F,10,2011,6,0
64.37404636,-0.178986021,3.7,31.5,Male,29,A,10,2013,6,0
51.42889355,-0.132821386,3.7,29,Male,38,A,16,2002,9,0
64.37404636,-0.178986021,3.7,39.5,Female,4,A,10,2013,6,0
64.37404636,-0.178986021,3.7,27.5,Female,20,A,10,2013,6,0
51.42889355,-0.132821386,3.7,24.5,Female,3,A,16,2002,9,0
64.37404636,-0.178986021,3.7,20.5,Female,13,A,10,2013,6,0
51.15384615,-0.128595318,3.7,37.5,Male,3,C,18,2014,10,0
51.42889355,-0.132821386,3.7,32.5,Male,10,A,16,2002,9,0
51.42889355,-0.132821386,3.7,28.5,Male,37,A,16,2002,9,0
51.15384615,-0.128595318,3.7,28.5,Male,6,C,18,2014,10,0
51.15384615,-0.128595318,3.7,27,Male,3,C,18,2014,10,0
59.72814836,-0.169606831,3.7,33.5,Female,12,F,10,2011,6,0
51.15384615,-0.128595318,3.7,32,Female,12,C,18,2014,10,0
51.15384615,-0.128595318,3.7,31,Female,13,C,18,2014,10,0
51.42889355,-0.132821386,3.7,30,Female,4,A,16,2002,9,0
51.15384615,-0.128595318,3.7,29,Female,9,C,18,2014,10,0
51.15384615,-0.128595318,3.7,25.5,Female,32,C,18,2014,10,0
64.37404636,-0.178986021,3.7,25.5,Female,5,F,12,2013,7,0
64.37404636,-0.178986021,3.7,25.5,Female,13,F,12,2013,7,0
50.4648552,-0.127622798,3.82,22,Male,0,A,19,2001,10,0
50.4648552,-0.127622798,3.82,20.5,Male,2,A,19,2001,10,0
50.4648552,-0.127622798,3.82,20.5,Male,5,A,19,2001,10,0
50.4648552,-0.127622798,3.82,36.5,Female,6,A,19,2001,10,0
50.4648552,-0.127622798,3.82,35.5,Female,6,A,19,2001,10,0
50.4648552,-0.127622798,3.82,20,Female,4,A,19,2001,10,0
50.4648552,-0.127622798,3.82,19.5,Male,1,A,19,2001,10,0
50.4648552,-0.127622798,3.82,14.5,Male,3,A,19,2001,10,0
50.4648552,-0.127622798,3.82,14,Male,3,A,19,2001,10,0
50.4648552,-0.127622798,3.82,13,Female,1,A,19,2001,10,0
64.37404636,-0.178986021,3.89,37,Male,24,F,14,2013,8,0
64.37404636,-0.178986021,3.89,37,Male,25,F,14,2013,8,1
64.37404636,-0.178986021,3.89,35,Male,15,F,14,2013,8,0
64.37404636,-0.178986021,3.89,33.5,Female,8,F,14,2013,8,0
64.37404636,-0.178986021,3.89,35.5,Female,15,F,14,2013,8,0
64.37404636,-0.178986021,3.89,28.5,Female,9,F,14,2013,8,0
59.72814836,-0.169606831,3.94,37.5,Male,10,C,17,2011,9,0
52.63587072,-0.13971071,3.94,35.5,Male,10,E,15,2003,8,0
59.72814836,-0.169606831,3.94,32.5,Male,20,C,17,2011,9,0
52.63587072,-0.13971071,3.94,32.5,Male,6,E,15,2003,8,0
59.72814836,-0.169606831,3.94,31,Male,32,C,17,2011,9,0
52.63587072,-0.13971071,3.94,30,Male,11,E,15,2003,8,0
39.05979455,-0.08643096,3.94,36,Female,6,F,12,2007,7,0
50.50448808,-0.13345021,3.94,37.5,Male,0,E,3,2008,2,0
50.50448808,-0.13345021,3.94,28.5,Male,0,E,3,2008,2,0
50.50448808,-0.13345021,3.94,26,Male,0,E,3,2008,2,0
52.63587072,-0.13971071,3.94,27,Female,11,E,15,2003,8,0
51.42889355,-0.132821386,4.05,39,Male,34,C,17,2002,9,0
51.42889355,-0.132821386,4.05,32,Male,18,C,17,2002,9,1
50.4648552,-0.127622798,4.05,27.5,Female,0,E,4,2001,3,0
50.4648552,-0.127622798,4.05,24.5,Female,0,E,4,2001,3,0
50.4648552,-0.127622798,4.05,22.5,Female,0,E,4,2001,3,0
51.42889355,-0.132821386,4.05,35,Male,0,C,17,2002,9,0
51.42889355,-0.132821386,4.05,31.5,Male,23,C,17,2002,9,0
50.4648552,-0.127622798,4.05,30,Male,2,E,4,2001,3,0
50.4648552,-0.127622798,4.05,26.5,Male,0,E,4,2001,3,0
51.42889355,-0.132821386,4.05,32,Female,4,C,17,2002,9,0
51.42889355,-0.132821386,4.05,29.5,Female,18,C,17,2002,9,0
49.0284489,-0.127000139,4.17,52,Male,12,C,18,2006,10,0
49.0284489,-0.127000139,4.17,48.5,Male,38,C,10,2006,6,1
49.0284489,-0.127000139,4.17,41.5,Male,10,F,10,2006,6,0
49.0284489,-0.127000139,4.17,41,Male,43,F,10,2006,6,1
63.51479818,-0.176510026,4.17,38.5,Male,0,A,4,2012,3,0
49.0284489,-0.127000139,4.17,37,Male,4,C,18,2006,10,0
64.37404636,-0.178986021,4.17,37,Male,15,A,12,2013,7,0
59.72814836,-0.169606831,4.17,36.5,Male,1,F,4,2011,3,0
51.42889355,-0.132821386,4.17,36,Male,1,F,7,2002,4,0
49.0284489,-0.127000139,4.17,36,Male,24,F,10,2006,6,0
49.0284489,-0.127000139,4.17,36,Male,22,F,10,2006,6,0
64.37404636,-0.178986021,4.17,36,Male,11,C,14,2013,8,0
49.0284489,-0.127000139,4.17,33,Male,7,C,18,2006,10,0
64.37404636,-0.178986021,4.17,33,Male,5,C,14,2013,8,0
64.37404636,-0.178986021,4.17,32.5,Male,41,A,12,2013,7,0
59.72814836,-0.169606831,4.17,31.5,Male,4,F,4,2011,3,0
64.37404636,-0.178986021,4.17,31.5,Male,51,A,12,2013,7,1
51.42889355,-0.132821386,4.17,31,Male,0,F,7,2002,4,0
49.0284489,-0.127000139,4.17,29,Male,8,C,10,2006,6,0
64.37404636,-0.178986021,4.17,24,Male,6,A,12,2013,7,0
49.0284489,-0.127000139,4.17,38.5,Female,4,C,18,2006,10,0
64.37404636,-0.178986021,4.17,38,Female,20,C,14,2013,8,0
49.0284489,-0.127000139,4.17,35.5,Female,6,C,18,2006,10,0
64.37404636,-0.178986021,4.17,35,Female,6,C,14,2013,8,0
64.37404636,-0.178986021,4.17,33,Female,7,C,14,2013,8,0
51.42889355,-0.132821386,4.17,32.5,Female,19,C,9,2002,5,0
50.4648552,-0.127622798,4.17,32,Female,9,F,8,2001,5,0
63.51479818,-0.176510026,4.17,31.5,Female,7,A,4,2012,3,1
64.37404636,-0.178986021,4.17,30,Female,23,C,14,2013,8,1
51.42889355,-0.132821386,4.17,29.5,Female,1,F,7,2002,4,0
49.0284489,-0.127000139,4.17,28,Female,21,C,10,2006,6,0
49.0284489,-0.127000139,4.17,25,Female,14,C,10,2006,6,0
50.4648552,-0.127622798,4.17,40,Male,14,F,8,2001,5,0
39.05979455,-0.08643096,4.17,37.5,Male,0,A,23,2007,12,0
49.0284489,-0.127000139,4.17,31.5,Male,36,C,10,2006,6,0
51.42889355,-0.132821386,4.17,30.5,Male,0,F,7,2002,4,0
59.72814836,-0.169606831,4.17,28,Male,0,F,4,2011,3,0
51.42889355,-0.132821386,4.17,27.5,Male,0,F,1,2002,1,0
39.05979455,-0.08643096,4.17,22.5,Male,0,A,23,2007,12,0
51.42889355,-0.132821386,4.17,21.5,Male,0,F,1,2002,1,0
39.05979455,-0.08643096,4.17,21.5,Male,0,A,23,2007,12,0
51.42889355,-0.132821386,4.17,20.5,Male,0,F,1,2002,1,0
39.05979455,-0.08643096,4.17,19.5,Male,0,A,23,2007,12,0
39.05979455,-0.08643096,4.17,18.5,Male,2,A,23,2007,12,0
49.0284489,-0.127000139,4.17,35,Female,17,F,10,2006,6,0
49.0284489,-0.127000139,4.17,34,Female,45,F,10,2006,6,0
51.42889355,-0.132821386,4.17,33.5,Female,0,F,7,2002,4,0
64.37404636,-0.178986021,4.17,32,Female,26,A,12,2013,7,1
63.51479818,-0.176510026,4.17,29.5,Female,5,A,4,2012,3,0
51.42889355,-0.132821386,4.17,29.5,Female,0,F,1,2002,1,0
49.0284489,-0.127000139,4.17,29.5,Female,24,F,10,2006,6,0
39.05979455,-0.08643096,4.17,25.5,Female,0,A,23,2007,12,0
51.42889355,-0.132821386,4.17,24.5,Female,0,F,7,2002,4,0
51.42889355,-0.132821386,4.17,23,Female,0,F,7,2002,4,0
64.37404636,-0.178986021,4.17,22.5,Female,39,A,12,2013,7,0
64.37404636,-0.178986021,4.17,22.5,Female,15,A,12,2013,7,0
51.42889355,-0.132821386,4.17,21.5,Female,0,F,1,2002,1,0
51.42889355,-0.132821386,4.17,19,Female,0,F,1,2002,1,0
51.42889355,-0.132821386,4.17,17,Female,0,F,1,2002,1,0
51.42889355,-0.132821386,4.17,17.5,Male,0,F,1,2002,1,0
50.4648552,-0.127622798,4.17,10,Female,0,E,19,2001,10,0
64.37404636,-0.178986021,4.24,43.5,Male,30,C,12,2013,7,0
64.37404636,-0.178986021,4.24,24.5,Male,54,C,12,2013,7,0
64.37404636,-0.178986021,4.24,33.5,Female,5,C,12,2013,7,0
64.37404636,-0.178986021,4.24,30.5,Female,21,C,12,2013,7,0
50.4648552,-0.127622798,4.31,32,Male,43,C,12,2001,7,1
50.4648552,-0.127622798,4.31,29,Male,6,C,12,2001,7,0
50.4648552,-0.127622798,4.31,28.5,Female,35,C,12,2001,7,0
50.4648552,-0.127622798,4.31,24,Female,54,C,12,2001,7,1
50.4648552,-0.127622798,4.31,20.5,Female,9,C,12,2001,7,0
50.50448808,-0.13345021,4.32,41.5,Male,12,A,10,2008,6,0
