#FORMAT      : EMSA/MAS Spectral Data File
#VERSION     : 1.0
#TITLE       : Spectrum 139
#DATE        : 19-APR-2019
#TIME        : 18:59
#OWNER       : 
#NPOINTS     : 2048.0
#NCOLUMNS    : 1.0
#XUNITS      : keV
#YUNITS      : counts
#DATATYPE    : XY
#XPERCHAN    : 0.005
#OFFSET      : -0.1
#SIGNALTYPE  : EDS
#CHOFFSET    : 20.0
#LIVETIME    : 60.026439667
#REALTIME    : 62.514938354
#BEAMKV      : 10.0
#MAGCAM      : 2000.0
#XTILTSTGE   : 0.0
#AZIMANGLE   : 0.0
#ELEVANGLE   : 35.0
#XPOSITION mm: -10.3938
#YPOSITION mm: -9.5002
#ZPOSITION mm: 6.0001
##OXINSTPT   : 4
##OXINSTSTROB: 53.24
##OXINSTELEMS: 6,8,20,38
##OXINSTLABEL: 6, 0.277, C K?1_2
##OXINSTLABEL: 8, 0.525, O K?1
##OXINSTLABEL: 20, 3.692, Ca K?1
##OXINSTLABEL: 20, 4.013, Ca K?1
##OXINSTLABEL: 20, 0.341, Ca L?1,2
##OXINSTLABEL: 20, 0.303, Ca Ll
##OXINSTLABEL: 38, 1.807, Sr L?1
##OXINSTLABEL: 38, 1.649, Sr L?
##OXINSTLABEL: 38, 1.582, Sr Ll
##OXINSTLABEL: 38, 0.114, Sr M?
#SPECTRUM    : Spectral Data Starts Here
2.29500, 67.0
2.30000, 63.0
2.30500, 61.0
2.31000, 59.0
2.31500, 64.0
2.32000, 64.0
2.32500, 67.0
2.33000, 70.0
2.33500, 67.0
2.34000, 69.0
2.34500, 70.0
2.35000, 74.0
2.35500, 66.0
2.36000, 58.0
2.36500, 63.0
2.37000, 61.0
2.37500, 66.0
2.38000, 58.0
2.38500, 54.0
2.39000, 58.0
2.39500, 59.0
2.40000, 66.0
2.40500, 56.0
2.41000, 56.0
2.41500, 48.0
2.42000, 49.0
2.42500, 48.0
2.43000, 55.0
2.43500, 57.0
2.44000, 60.0
2.44500, 56.0
2.45000, 53.0
2.45500, 52.0
2.46000, 55.0
2.46500, 56.0
2.47000, 55.0
2.47500, 50.0
2.48000, 55.0
2.48500, 57.0
2.49000, 54.0
2.49500, 53.0
2.50000, 52.0
2.50500, 56.0
2.51000, 54.0
2.51500, 50.0
2.52000, 48.0
2.52500, 51.0
2.53000, 55.0
2.53500, 55.0
2.54000, 49.0
2.54500, 45.0
2.55000, 52.0
2.55500, 56.0
2.56000, 58.0
2.56500, 62.0
2.57000, 55.0
2.57500, 50.0
2.58000, 50.0
2.58500, 59.0
2.59000, 61.0
2.59500, 50.0
2.60000, 52.0
2.60500, 55.0
2.61000, 55.0
2.61500, 58.0
2.62000, 63.0
2.62500, 59.0
2.63000, 56.0
2.63500, 54.0
